siteId,labno,dateOn,dateOff,yrmonth,ph,Conduc,flagCa,Ca,flagMg,Mg,flagK,K,flagNa,na,flagNH4,NH4,flagNO3,NO3,flagCl,Cl,flagSO4,SO4,svol,ppt,subppt,valcode,invalcode,modifiedOn
CO02,NE5498OW,"1986-07-29 16:20","1986-08-05 17:39",198608,4.360,41.100," ",1.360," ",.169," ",.139," ",.299," ",.790," ",6.600," ",.570," ",3.620,77.000,1.020,1.020,"w ","            ",1987-02-17
CO02,NE5591OW,"1986-08-05 17:40","1986-08-12 16:27",198608,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,824.800,10.160,10.160,"  ","c           ",1987-02-17
CO02,NE5980OW,"1986-08-12 16:27","1986-08-19 15:34",198608,4.610,17.000," ",.310," ",.044," ",.030," ",.112,<,.020," ",2.170," ",.240," ",1.060,251.800,4.060,4.060,"w ","            ",1987-02-17
CO02,NE6284OW,"1986-08-19 15:35","1986-08-26 16:30",198608,4.830,13.800," ",.090," ",.012," ",.015," ",.029," ",.160," ",1.000," ",.040," ",.980,1840.200,26.420,26.420,"w ","            ",1987-04-28
CO02,NE6331OW,"1986-08-26 16:31","1986-09-02 15:30",198608,4.380,24.400," ",.230," ",.029," ",.026," ",.071," ",.210," ",2.790," ",.090," ",1.700,528.400,10.160,10.160,"w ","            ",1987-04-28
CO02,NE6494OW,"1986-09-02 15:30","1986-09-09 15:40",198609,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,629.000,14.220,14.220,"  ","c           ",1987-04-28
CO02,NE6724OW,"1986-09-09 15:40","1986-09-16 15:30",198609,4.510,22.100," ",.560," ",.068," ",.033," ",.086," ",.370," ",2.930," ",.160," ",2.050,269.100,4.570,4.570,"w ","            ",1987-04-28
CO02,NE6934OW,"1986-09-16 15:30","1986-09-23 15:40",198609,4.730,23.700," ",.740," ",.097," ",.026," ",.599,<,.090,<,.130," ",.350," ",1.670,20.900,2.290,2.290,wa,"            ",1990-09-18
CO02,NE7166OW,"1986-09-23 15:40","1986-09-30 16:35",198609,4.650,13.900," ",.060," ",.011," ",.007," ",.075," ",.250," ",1.260," ",.050," ",1.290,586.900,-9.990,8.644,"w ","            ",1987-04-28
CO02,NE7373OW,"1986-09-30 16:35","1986-10-07 16:00",198610,5.250,3.600," ",.040," ",.005,<,.003," ",.071,<,.020," ",.280," ",.040," ",.200,1175.800,23.370,23.370,"w ","            ",1987-04-28
CO02,NE7563OW,"1986-10-07 16:00","1986-10-14 17:00",198610,4.980,7.400," ",.050," ",.010," ",.014," ",.022," ",.130," ",.890,<,.030," ",.570,879.000,-9.990,12.947,"w ","            ",1987-04-28
CO02,NE7762OW,"1986-10-14 17:00","1986-10-21 18:14",198610,4.800,11.500," ",.080," ",.008," ",.029," ",.060," ",.220," ",.940," ",.070," ",1.190,645.000,9.140,9.140,"w ","            ",1987-04-28
CO02,NE7883OW,"1986-10-21 18:14","1986-10-28 18:50",198610,5.810,4.700," ",.030," ",.014," ",.004," ",.341," ",.120," ",.430," ",.050," ",.460,135.200,-9.990,1.991,"w ","            ",1987-04-28
CO02,NE8205OW,"1986-10-28 18:50","1986-11-04 17:45",198610,4.970,7.300," ",.030," ",.004," ",.017," ",.046," ",.150," ",.460,<,.030," ",.630,701.400,-9.990,10.331,"w ","            ",1987-04-28
CO02,NE8496OW,"1986-11-04 17:45","1986-11-11 18:00",198611,5.820,7.200," ",.110," ",.013," ",.017," ",.070," ",.330," ",1.470,<,.100," ",.840,290.000,-9.990,4.271,wa,"            ",1990-09-18
CO02,NE8628OW,"1986-11-11 18:00","1986-11-18 18:30",198611,5.050,9.400," ",.280," ",.039," ",.046," ",.143," ",.120," ",1.200," ",.110," ",1.100,214.600,87.630,87.630,"w ","            ",1987-04-28
CO02,NE8826OW,"1986-11-18 18:30","1986-11-25 18:15",198611,5.630,7.800," ",.260," ",.038," ",.102," ",.175," ",.160," ",.930," ",.180," ",1.000,161.900,55.880,55.880,"w ","            ",1987-05-07
CO02,NE9015OW,"1986-11-25 18:15","1986-12-02 18:00",198611,5.430,5.100," ",.170," ",.020," ",.009," ",.125," ",.060," ",.610," ",.080," ",.610,227.400,11.430,11.430,"w ","            ",1987-05-07
CO02,NE9288OW,"1986-12-02 18:00","1986-12-09 18:30",198612,5.230,4.200," ",.020," ",.004,<,.003," ",.026," ",.130," ",.390,<,.030," ",.420,729.400,17.530,17.530,"w ","            ",1987-05-07
CO02,NE9492OW,"1986-12-09 18:30","1986-12-16 17:45",198612,5.470,4.200," ",.080," ",.031," ",.014," ",.133,<,.020," ",.550," ",.110," ",.330,154.500,7.370,7.370,"w ","            ",1987-05-07
CO02,NE9857OW,"1986-12-16 17:45","1986-12-23 15:30",198612,6.790,16.100," ",.180," ",.091," ",.069," ",1.595,<,.090," ",.780," ",.320," ",1.280,25.900,5.840,5.840,wa,"            ",1987-07-02
CO02,NE9897OW,"1986-12-23 15:30","1986-12-30 17:30",198612,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,.900,.250,.250,"  ","v           ",1987-07-02
CO02,NF0380OW,"1986-12-30 17:30","1987-01-06 18:15",198701,5.620,5.200," ",.170," ",.020," ",.018," ",.240," ",.050," ",.690," ",.050," ",.620,236.100,67.060,67.060,"w ","            ",1987-08-13
CO02,NF0385OW,"1987-01-06 18:15","1987-01-13 17:25",198701,5.440,3.800," ",.070," ",.018," ",.024," ",.124,<,.020," ",.660," ",.080," ",.220,155.100,22.350,22.350,"w ","            ",1987-08-13
CO02,NF0611OW,"1987-01-13 17:25","1987-01-20 18:30",198701,5.470,4.400," ",.040," ",.010," ",.021," ",.116," ",.080," ",.640," ",.080," ",.210,285.100,11.180,11.180,"w ","            ",1987-08-13
CO02,NF0633OW,"1987-01-20 18:30","1987-01-27 17:30",198701,5.180,7.300," ",.140," ",.024," ",.028," ",.260," ",.110," ",.640," ",.120," ",.810,95.400,55.370,55.370,"w ","            ",1987-08-13
CO02,NF0886OW,"1987-01-27 17:30","1987-02-03 18:00",198701,5.200,6.800," ",.270," ",.038," ",.041," ",.118," ",.080," ",.730," ",.150," ",.780,119.900,106.680,106.680,"w ","            ",1987-08-13
CO02,NF1068OW,"1987-02-03 18:00","1987-02-10 19:50",198702,5.210,5.100," ",.070," ",.016," ",.006," ",.033,<,.020," ",.380," ",.050," ",.370,174.800,2.030,2.030,"w ","            ",1987-08-13
CO02,NF1280OW,"1987-02-10 19:50","1987-02-17 18:00",198702,4.850,9.100," ",.030," ",.012," ",.015," ",.111," ",.080," ",.590," ",.060," ",.270,178.400,13.210,13.210,"w ","            ",1987-09-30
CO02,NF1480OW,"1987-02-17 18:00","1987-02-24 18:00",198702,4.950,7.900," ",.020," ",.003," ",.004," ",.064," ",.170," ",.850,<,.030," ",.490,350.100,15.240,15.240,"w ","            ",1987-09-30
CO02,NF1758OW,"1987-02-24 18:00","1987-03-03 17:30",198702,6.010,4.900," ",.120," ",.021," ",.021," ",.107," ",.040," ",.840," ",.070," ",.330,213.700,23.370,23.370,"w ","            ",1987-09-30
CO02,NF2560OW,"1987-03-03 17:30","1987-03-10 15:20",198703,5.380,6.600," ",.070," ",.016," ",.100," ",.121," ",.330," ",1.120," ",.210," ",.620,127.600,4.060,4.060,"w ","            ",1987-10-15
CO02,NF2841OW,"1987-03-10 15:20","1987-03-17 13:50",198703,5.240,4.100," ",.050," ",.008," ",.008," ",.022," ",.060," ",.430," ",.050," ",.290,652.000,-9.990,9.603,"w ","            ",1987-10-15
CO02,NF2835OW,"1987-03-17 13:50","1987-03-24 21:46",198703,5.250,6.400," ",.080," ",.012," ",.140," ",.223," ",.060," ",.710," ",.270," ",.350,499.700,-9.990,7.360,"w ","            ",1988-01-12
CO02,NF2565OW,"1987-03-24 21:46","1987-03-31 12:30",198703,5.380,4.900," ",.050," ",.016," ",.010," ",.050," ",.080," ",.370," ",.060," ",.300,293.300,-9.990,4.320,"w ","            ",1988-01-12
CO02,NF2801OW,"1987-03-31 12:30","1987-04-07 19:00",198704,5.030,7.500," ",.120," ",.018," ",.010," ",.075," ",.040," ",.900," ",.080," ",.460,517.900,-9.990,7.628,"w ","            ",1988-01-12
CO02,NF3089OW,"1987-04-07 19:00","1987-04-14 17:20",198704,5.730,2.100," ",.030," ",.013," ",.009," ",.068," ",.030," ",.050," ",.060," ",.070,1036.300,30.480,30.480,"w ","            ",1988-01-12
CO02,NF3172OW,"1987-04-14 17:20","1987-04-21 19:20",198704,6.360,4.700," ",.440," ",.044," ",.024," ",.093," ",.040," ",.450," ",.100," ",.420,789.800,24.380,24.380,"w ","            ",1987-10-21
CO02,NF3330OW,"1987-04-21 19:20","1987-04-28 16:40",198704,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,.200,1.020,1.020,"  ","v           ",1987-10-21
CO02,NF3571OW,"1987-04-28 16:40","1987-05-05 16:00",198705,4.710,13.600," ",.180," ",.026," ",.011," ",.032," ",.260," ",1.630," ",.060," ",1.170,1065.000,26.420,26.420,"w ","            ",1987-10-21
CO02,NF3992OW,"1987-05-05 16:00","1987-05-12 12:30",198705,5.310,7.800," ",.120," ",.020," ",.006," ",.038," ",.390," ",1.120," ",.080," ",1.060,497.500,13.210,13.210,"w ","            ",1988-01-12
CO02,NF3990OW,"1987-05-12 12:30","1987-05-19 15:45",198705,4.560,17.400," ",.120," ",.023," ",.023," ",.037," ",.320," ",1.520," ",.080," ",1.600,778.900,12.190,12.190,"w ","            ",1987-12-11
CO02,NF4217OW,"1987-05-19 15:45","1987-05-26 21:18",198705,5.050,6.100," ",.050," ",.011," ",.012," ",.022," ",.090," ",.490," ",.040," ",.450,2023.000,49.780,49.780,"w ","            ",1987-12-11
CO02,NF4327OW,"1987-05-26 21:18","1987-06-02 16:30",198705,5.370,9.900," ",.410," ",.069," ",.036," ",.187," ",.220," ",1.360," ",.240," ",1.210,159.600,6.100,6.100,"w ","            ",1987-12-11
CO02,NF4584OW,"1987-06-02 16:30","1987-06-09 16:40",198706,5.380,6.800," ",.120," ",.015," ",.024," ",.044," ",.360," ",.990," ",.070," ",.820,580.800,8.130,8.130,"w ","            ",1988-01-12
CO02,NF4772OW,"1987-06-09 16:40","1987-06-16 15:40",198706,4.860,7.500," ",.100," ",.016," ",.050," ",.046,<,.020," ",.720," ",.060," ",.470,444.900,7.110,7.110,"w ","            ",1988-01-12
CO02,NF5013OW,"1987-06-16 15:40","1987-06-23 15:10",198706,5.090,14.900," ",.880," ",.106," ",.178," ",.216," ",.030," ",2.440," ",.280," ",1.600,80.200,1.020,1.020,"w ","            ",1988-01-11
CO02,NF5309OW,"1987-06-23 15:10","1987-06-30 15:30",198706,5.110,4.700," ",.070," ",.010," ",.016," ",.023,<,.020," ",.450," ",.050," ",.300,1431.200,29.210,29.210,"w ","            ",1988-01-12
CO02,NF5466OW,"1987-06-30 15:30","1987-07-07 16:25",198707,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000,.000,-9.990,.000,"d ","            ",1988-01-26
CO02,NF5623OW,"1987-07-07 16:25","1987-07-14 15:45",198707,5.250,5.600," ",.150," ",.021," ",.013," ",.135," ",.050," ",.600," ",.120," ",.610,872.000,17.270,17.270,"w ","            ",1988-01-26
CO02,NF5792OW,"1987-07-14 15:45","1987-07-21 15:45",198707,5.880,12.400," ",.700," ",.068," ",.050," ",.505," ",.200," ",1.860," ",.200," ",1.880,167.600,3.300,3.300,"w ","            ",1988-01-26
CO02,NF6034OW,"1987-07-21 15:45","1987-07-28 17:25",198707,5.150,14.400," ",.510," ",.059," ",.055," ",.094," ",.910," ",2.460," ",.150," ",2.000,405.700,5.330,5.330,"w ","            ",1988-01-26
CO02,NF6150OW,"1987-07-28 17:25","1987-08-04 16:15",198707,4.600,14.600," ",.140," ",.017," ",.010," ",.020," ",.170," ",1.500," ",.060," ",1.000,3044.200,45.720,45.720,"w ","            ",1988-01-26
CO02,NF6411OW,"1987-08-04 16:15","1987-08-11 17:07",198708,5.270,6.100," ",.130," ",.023," ",.022," ",.088," ",.200," ",.710," ",.070," ",.670,345.700,7.620,7.620,"w ","            ",1988-03-08
CO02,NF6539OW,"1987-08-11 17:07","1987-08-18 16:10",198708,4.930,13.200," ",.450," ",.067," ",.026," ",.118," ",.120," ",2.250," ",.190," ",1.290,312.100,4.060,4.060,"w ","            ",1988-03-08
CO02,NF6853OW,"1987-08-18 16:10","1987-08-25 16:45",198708,5.880,2.300," ",.040," ",.009," ",.004," ",.078," ",.040," ",.220," ",.070," ",.160,190.800,20.320,20.320,"w ","            ",1988-03-08
CO02,NF7029OW,"1987-08-25 16:45","1987-09-01 15:52",198708,5.170,7.300," ",.080," ",.015," ",.014," ",.214," ",.070," ",.980," ",.110," ",.740,175.100,3.050,3.050,"w ","            ",1988-03-08
CO02,NF7216OW,"1987-09-01 15:52","1987-09-08 17:18",198709,4.760,14.200," ",.280," ",.036," ",.039," ",.083," ",.130," ",1.420," ",.110," ",1.320,380.100,4.060,4.060,"w ","            ",1988-03-08
CO02,NF7317OW,"1987-09-08 17:18","1987-09-15 17:10",198709,5.250,9.000," ",.330," ",.039," ",.024," ",.100," ",.300," ",1.680," ",.150," ",.840,697.300,11.180,11.180,"w ","            ",1988-03-08
CO02,NF7571OW,"1987-09-15 17:10","1987-09-22 15:59",198709,5.320,5.300," ",.110," ",.015," ",.014," ",.082," ",.110," ",.700," ",.070," ",.570,444.300,6.100,6.100,"w ","            ",1988-03-08
CO02,NF7710OW,"1987-09-22 15:59","1987-09-29 16:55",198709,-9.000,-9.000," ",-9.000," ",-9.000,<,-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000,11.600,.000,.000,"d ","            ",1988-04-12
CO02,NF7899OW,"1987-09-29 16:55","1987-10-06 17:00",198710,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000,<,-9.000," ",-9.000," ",-9.000,.000,.000,.000,"d ","            ",1992-11-02
CO02,NF8140OW,"1987-10-06 17:00","1987-10-13 16:56",198710,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,3.700,.000,.000,"d ","            ",1988-04-12
CO02,NF8340OW,"1987-10-13 16:56","1987-10-20 16:30",198710,5.100,7.400," ",.050," ",.009," ",.009," ",.034," ",.300," ",.660," ",.060," ",.700,1054.300,-9.990,15.529,"w ","            ",1988-04-12
CO02,NF8560OW,"1987-10-20 16:30","1987-10-27 17:47",198710,5.800,7.600," ",.500," ",.055," ",.085," ",.208,<,.020," ",.950," ",.230," ",1.100,127.500,7.110,7.110,"w ","            ",1988-04-21
CO02,NF8747OW,"1987-10-27 17:47","1987-11-03 17:09",198710,4.990,7.700," ",.040," ",.009," ",.090," ",.176," ",.110," ",.310," ",.310," ",.510,1114.300,22.350,22.350,"w ","            ",1992-04-06
CO02,NF8956OW,"1987-11-03 17:09","1987-11-10 18:00",198711,5.590,4.000," ",.070," ",.023," ",.019," ",.135," ",.030," ",.510," ",.100," ",.280,94.200,8.130,8.130,"w ","            ",1988-04-21
CO02,NF9241OW,"1987-11-10 18:00","1987-11-17 18:30",198711,5.090,5.500," ",.060," ",.012," ",.014," ",.034,<,.020," ",.410," ",.040," ",.240,967.100,35.560,35.560,"w ","            ",1988-04-21
CO02,NF9466OW,"1987-11-17 18:30","1987-11-24 18:44",198711,5.240,4.300," ",.040," ",.007," ",.012," ",.074,<,.020," ",.310," ",.060," ",.230,209.600,32.510,32.510,"w ","            ",1988-04-21
CO02,NF9605OW,"1987-11-24 18:44","1987-12-01 19:44",198711,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,.300,11.180,11.180,"  ","v           ",1988-05-24
CO02,NF9986OW,"1987-12-01 19:44","1987-12-08 20:07",198712,5.600,4.200," ",.190," ",.021," ",.015," ",.116," ",.020," ",.250," ",.100," ",.250,84.500,19.300,19.300,"w ","            ",1988-05-24
CO02,NG0056OW,"1987-12-08 20:07","1987-12-15 17:45",198712,5.960,4.900," ",.100," ",.014," ",.017," ",.092," ",.300," ",.490," ",.060," ",.620,150.000,50.800,50.800,"w ","            ",1988-05-24
CO02,NG0386OW,"1987-12-15 17:45","1987-12-22 17:30",198712,4.980,6.000," ",.220," ",.032," ",.044," ",.032,<,.020," ",.640," ",.050," ",.530,1594.000,48.770,48.770,"w ","            ",1988-05-24
CO02,NG0505OW,"1987-12-22 17:30","1987-12-29 18:45",198712,5.190,5.400," ",.030," ",.009," ",.063," ",.289," ",.020," ",.510," ",.340," ",.170,185.500,41.150,41.150,"w ","            ",1988-06-23
CO02,NG0565OW,"1987-12-29 18:45","1988-01-05 18:45",198801,5.000,6.700," ",.090," ",.011," ",.014," ",.054,<,.020," ",.650," ",.070," ",.310,108.300,88.390,88.390,"w ","            ",1988-06-23
CO02,NG0813OW,"1988-01-05 18:45","1988-01-12 19:15",198801,-9.000,-9.000," ",-9.000," ",-9.000,<,-9.000," ",-9.000,<,-9.000," ",-9.000,<,-9.000," ",-9.000,445.900,57.910,57.910,"  ","b           ",1988-06-23
CO02,NG1036OW,"1988-01-12 19:15","1988-01-19 19:30",198801,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000,345.100,43.690,43.690,"  ","b           ",1988-06-23
CO02,NG1336OW,"1988-01-19 19:30","1988-01-26 19:00",198801,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000,<,-9.000," ",-9.000," ",-9.000,150.500,5.080,5.080,"  ","b           ",1988-07-19
CO02,NG1536OW,"1988-01-26 19:00","1988-02-02 19:45",198801,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000,259.800,30.480,30.480,"  ","b           ",1988-07-19
CO02,NG1688OW,"1988-02-02 19:45","1988-02-09 17:25",198802,-9.000,-9.000," ",-9.000," ",-9.000,<,-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000,176.000,49.780,49.780,"  ","b           ",1988-07-19
CO02,NG2071OW,"1988-02-09 17:25","1988-02-16 18:18",198802,5.270,3.400," ",.080," ",.010," ",.005," ",.038,<,.020," ",.330," ",.050," ",.290,2264.700,102.620,102.620,"w ","            ",1988-07-19
CO02,NG2064OW,"1988-02-16 18:18","1988-02-23 18:45",198802,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000,202.200,45.720,45.720,"  ","b           ",1988-07-19
CO02,NG2267OW,"1988-02-23 18:45","1988-03-01 18:20",198802,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000,<,-9.000," ",-9.000," ",-9.000,246.500,13.210,13.210,"  ","b           ",1988-08-18
CO02,NG2516OW,"1988-03-01 18:20","1988-03-08 18:15",198803,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,958.500,97.540,97.540,"  ","b           ",1988-08-18
CO02,NG2721OW,"1988-03-08 18:15","1988-03-15 17:30",198803,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,654.800,99.570,99.570,"  ","b           ",1988-08-18
CO02,NG2890OW,"1988-03-15 17:30","1988-03-22 17:50",198803,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000,36.300,-9.990,.534,"  ","b           ",1988-08-18
CO02,NG3149OW,"1988-03-22 17:50","1988-03-29 18:10",198803,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,272.200,86.360,86.360,"  ","b           ",1988-09-21
CO02,NG3365OW,"1988-03-29 18:10","1988-04-05 17:30",198804,6.200,8.300," ",.650," ",.071," ",.054," ",.289," ",.160," ",1.260," ",.200," ",.950,238.200,90.420,90.420,"w ","            ",1988-09-21
CO02,NG4405OW,"1988-04-05 17:30","1988-04-12 17:50",198804,6.030,7.500," ",.530," ",.059," ",.013," ",.358,<,.020," ",.690," ",.230," ",.930,374.700,-9.990,5.519,"w ","            ",1988-11-08
CO02,NG3757OW,"1988-04-12 17:50","1988-04-19 16:30",198804,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,59.000,52.830,52.830,"  ","li          ",1988-09-21
CO02,NG4034OW,"1988-04-19 16:30","1988-04-26 17:30",198804,5.370,4.700," ",.190," ",.019," ",.006," ",.032,<,.020,<,.030," ",.050," ",.510,871.000,78.230,78.230,"w ","            ",1988-11-08
CO02,NG4211OW,"1988-04-26 17:30","1988-05-03 16:40",198804,6.350,9.400," ",1.120," ",.074," ",.024," ",.153,<,.020," ",.440," ",.110," ",1.630,1115.900,-9.990,16.436,"w ","            ",1988-11-08
CO02,NG4396OW,"1988-05-03 16:40","1988-05-10 17:00",198805,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000,216.300,99.570,99.570,"  ","b           ",1988-11-08
CO02,NG4581OW,"1988-05-10 17:00","1988-05-17 17:00",198805,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000,.000,.000,.000,"d ","            ",1988-11-08
CO02,NG4921OW,"1988-05-17 17:00","1988-05-24 18:10",198805,5.070,5.300," ",.050," ",.012," ",.010," ",.028," ",.050," ",.470," ",.040," ",.440,2444.700,45.720,45.720,"w ","            ",1988-11-22
CO02,NG5130OW,"1988-05-24 18:10","1988-05-31 17:45",198805,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000,.000,.000,.000,"d ","            ",1988-11-22
CO02,NG5294OW,"1988-05-31 17:45","1988-06-07 16:15",198806,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000,223.700,7.110,7.110,"  ","c           ",1988-11-22
CO02,NG5496OW,"1988-06-07 16:15","1988-06-14 16:45",198806,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,704.600,8.130,8.130,"  ","c           ",1988-11-22
CO02,NG5708OW,"1988-06-14 16:45","1988-06-21 16:45",198806,4.540,19.000," ",.230," ",.037," ",.124," ",.128,<,.020,<,.030," ",.100," ",1.750,621.500,7.110,7.110,"w ","            ",1988-12-28
CO02,NG5922OW,"1988-06-21 16:45","1988-06-28 16:25",198806,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,659.800,17.270,17.270,"  ","c           ",1988-12-28
CO02,NG6166OW,"1988-06-28 16:25","1988-07-05 17:25",198807,4.560,19.200," ",.320," ",.045," ",.075," ",.101," ",.050," ",2.420," ",.160," ",1.630,1057.800,13.970,13.970,"w ","            ",1988-12-28
CO02,NG6344OW,"1988-07-05 17:25","1988-07-12 16:30",198807,4.550,20.100," ",.290," ",.048," ",.063," ",.128,<,.020," ",1.610," ",.180," ",1.920,753.500,9.140,9.140,"w ","            ",1989-01-16
CO02,NG6562OW,"1988-07-12 16:30","1988-07-19 16:20",198807,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,263.500,2.030,2.030,"  ","c           ",1989-01-16
CO02,NG6757OW,"1988-07-19 16:20","1988-07-26 16:10",198807,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000,<,-9.000," ",-9.000," ",-9.000,303.500,4.060,4.060,"  ","c           ",1989-01-16
CO02,NG6930OW,"1988-07-26 16:10","1988-08-02 16:00",198807,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,<,-9.000," ",-9.000," ",-9.000," ",-9.000,.000,11.680,11.680,"  ","v           ",1989-01-16
CO02,NG7182OW,"1988-08-02 16:00","1988-08-09 16:45",198808,5.130,13.900," ",.470," ",.066," ",.049," ",.103," ",.150," ",2.090," ",.190," ",1.450,532.200,5.080,5.080,"w ","            ",1989-03-01
CO02,NG7384OW,"1988-08-09 16:45","1988-08-16 16:40",198808,-9.000,-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000," ",-9.000,1.300,-7.000,.127,"t ","            ",1989-03-01
CO02,NG7646OW,"1988-08-16 16:40","1988-08-23 16:10",198808,4.930,7.800," ",.170," ",.026," ",.033," ",.051," ",.060," ",.950," ",.080," ",.710,790.100,9.650,9.650,"w ","            ",1989-03-01
CO02,NG7810OW,"1988-08-23 16:10","1988-08-30 18:00",198808,6.240,23.600," ",.920," ",.115," ",.462," ",.290," ",1.020," ",3.530," ",.410," ",3.470,157.500,2.030,2.030,"w ","            ",1989-03-01
CO02,NG8014OW,"1988-08-30 18:00","1988-09-06 17:00",198809,6.530,37.600," ",2.150," ",.256," ",.398," ",.654," ",.920," ",5.710," ",.650," ",4.670,38.700,-7.000,.127,"w ","            ",1989-04-11
