"date" "yr" "mon" "d" "TX" "TN" "TG"
"6708" 1999-11-19 1999 11 19 1 -11 -5
"6709" 1999-11-20 1999 11 20 0 -10 -5
"6710" 1999-11-21 1999 11 21 -6 -13 -9.5
"6711" 1999-11-22 1999 11 22 -8 -14 -11
"6712" 1999-11-23 1999 11 23 -15 -17 -16
"6713" 1999-11-24 1999 11 24 -14 -18 -16
"6714" 1999-11-25 1999 11 25 -7 -15 -11
"6715" 1999-11-26 1999 11 26 -3 -7 -5
"6716" 1999-11-27 1999 11 27 -1 -5 -3
"6717" 1999-11-28 1999 11 28 -1 -6 -3.5
"6718" 1999-11-29 1999 11 29 1 -5 -2
"6719" 1999-11-30 1999 11 30 4 -1 1.5
"6720" 1999-12-01 1999 12 1 3 -6 -1.5
"6721" 1999-12-02 1999 12 2 -6 -10 -8
"6722" 1999-12-03 1999 12 3 -10 -15 -12.5
"6723" 1999-12-04 1999 12 4 -11 -19 -15
"6724" 1999-12-05 1999 12 5 -6 -11 -8.5
"6725" 1999-12-06 1999 12 6 -8 -13 -10.5
"6726" 1999-12-07 1999 12 7 -8 -14 -11
"6727" 1999-12-08 1999 12 8 -11 -19 -15
"6728" 1999-12-09 1999 12 9 -6 -16 -11
"6729" 1999-12-10 1999 12 10 -5 -14 -9.5
"6730" 1999-12-11 1999 12 11 -13 -17 -15
"6731" 1999-12-12 1999 12 12 -6 -16 -11
"6732" 1999-12-13 1999 12 13 -7 -15 -11
"6733" 1999-12-14 1999 12 14 -15 -21 -18
"6734" 1999-12-15 1999 12 15 -13 -19 -16
"6735" 1999-12-16 1999 12 16 -9 -12 -10.5
"6736" 1999-12-17 1999 12 17 -8 -12 -10
"6737" 1999-12-18 1999 12 18 -8 -15 -11.5
"6738" 1999-12-19 1999 12 19 -15 -16 -15.5
"6739" 1999-12-20 1999 12 20 -15 -17 -16
"6740" 1999-12-21 1999 12 21 -13 -19 -16
"6741" 1999-12-22 1999 12 22 -12 -19 -15.5
"6742" 1999-12-23 1999 12 23 -2 -13 -7.5
"6743" 1999-12-24 1999 12 24 1 -10 -4.5
"6744" 1999-12-25 1999 12 25 0 -10 -5
"6745" 1999-12-26 1999 12 26 2 -11 -4.5
"6746" 1999-12-27 1999 12 27 -2 -9 -5.5
"6747" 1999-12-28 1999 12 28 5 -2 1.5
"6748" 1999-12-29 1999 12 29 1 -7 -3
"6749" 1999-12-30 1999 12 30 0 -9 -4.5
"6750" 1999-12-31 1999 12 31 -4 -10 -7
"6751" 2000-01-01 2000 1 1 -6 -14 -10
"6752" 2000-01-02 2000 1 2 -12 -17 -14.5
"6753" 2000-01-03 2000 1 3 -18 -21 -19.5
"6754" 2000-01-04 2000 1 4 -8 -20 -14
