"date" "year" "mon" "day" "TX" "TN" "TG"
"18149" 2001-09-08 2001 9 8 -6 -11 -8.5
"18150" 2001-09-09 2001 9 9 2 -11 -4.5
"18151" 2001-09-10 2001 9 10 9 1 5
"18152" 2001-09-11 2001 9 11 11 4 7.5
"18153" 2001-09-12 2001 9 12 11 3 7
"18154" 2001-09-13 2001 9 13 12 1 6.5
"18155" 2001-09-14 2001 9 14 8 0 4
"18156" 2001-09-15 2001 9 15 7 1 4
"18157" 2001-09-16 2001 9 16 7 1 4
"18158" 2001-09-17 2001 9 17 2 -2 0
"18159" 2001-09-18 2001 9 18 1 -3 -1
"18160" 2001-09-19 2001 9 19 7 -1 3
"18161" 2001-09-20 2001 9 20 9 2 5.5
"18162" 2001-09-21 2001 9 21 11 4 7.5
"18163" 2001-09-22 2001 9 22 10 -1 4.5
"18164" 2001-09-23 2001 9 23 11 -1 5
"18165" 2001-09-24 2001 9 24 13 6 9.5
"18166" 2001-09-25 2001 9 25 12 5 8.5
"18167" 2001-09-26 2001 9 26 11 5 8
"18168" 2001-09-27 2001 9 27 14 5 9.5
"18169" 2001-09-28 2001 9 28 12 6 9
"18170" 2001-09-29 2001 9 29 11 1 6
"18171" 2001-09-30 2001 9 30 9 0 4.5
"18172" 2001-10-01 2001 10 1 9 2 5.5
"18173" 2001-10-02 2001 10 2 8 1 4.5
"18174" 2001-10-03 2001 10 3 8 1 4.5
"18175" 2001-10-04 2001 10 4 5 -6 -0.5
"18176" 2001-10-05 2001 10 5 1 -9 -4
"18177" 2001-10-06 2001 10 6 5 -3 1
"18178" 2001-10-07 2001 10 7 3 -2 0.5
"18179" 2001-10-08 2001 10 8 4 -3 0.5
"18180" 2001-10-09 2001 10 9 -3 -12 -7.5
"18181" 2001-10-10 2001 10 10 -9 -14 -11.5
"18182" 2001-10-11 2001 10 11 -4 -13 -8.5
"18183" 2001-10-12 2001 10 12 -13 -15 -14
"18184" 2001-10-13 2001 10 13 -8 -13 -10.5
"18185" 2001-10-14 2001 10 14 -3 -9 -6
"18186" 2001-10-15 2001 10 15 -4 -12 -8
"18187" 2001-10-16 2001 10 16 3 -4 -0.5
"18188" 2001-10-17 2001 10 17 5 -1 2
"18189" 2001-10-18 2001 10 18 0 -5 -2.5
"18190" 2001-10-19 2001 10 19 1 -1 0
"18191" 2001-10-20 2001 10 20 5 -3 1
"18192" 2001-10-21 2001 10 21 2 -5 -1.5
"18193" 2001-10-22 2001 10 22 -5 -8 -6.5
"18194" 2001-10-23 2001 10 23 -4 -18 -11
"18195" 2001-10-24 2001 10 24 -12 -19 -15.5
"18196" 2001-10-25 2001 10 25 -5 -15 -10
"18197" 2001-10-26 2001 10 26 -1 -9 -5
"18198" 2001-10-27 2001 10 27 4 -2 1
"18199" 2001-10-28 2001 10 28 4 -1 1.5
"18200" 2001-10-29 2001 10 29 5 -1 2
"18201" 2001-10-30 2001 10 30 4 -1 1.5
"18202" 2001-10-31 2001 10 31 0 -8 -4
"18203" 2001-11-01 2001 11 1 -6 -9 -7.5
"18204" 2001-11-02 2001 11 2 1 -8 -3.5
"18205" 2001-11-03 2001 11 3 3 -3 0
"18206" 2001-11-04 2001 11 4 6 -2 2
"18207" 2001-11-05 2001 11 5 3 -3 0
"18208" 2001-11-06 2001 11 6 2 -3 -0.5
"18209" 2001-11-07 2001 11 7 -1 -12 -6.5
"18210" 2001-11-08 2001 11 8 -4 -12 -8
"18211" 2001-11-09 2001 11 9 6 -5 0.5
"18212" 2001-11-10 2001 11 10 1 -4 -1.5
"18213" 2001-11-11 2001 11 11 -4 -7 -5.5
"18214" 2001-11-12 2001 11 12 -2 -6 -4
"18215" 2001-11-13 2001 11 13 2 -5 -1.5
"18216" 2001-11-14 2001 11 14 1 -6 -2.5
"18217" 2001-11-15 2001 11 15 3 -4 -0.5
"18218" 2001-11-16 2001 11 16 4 -3 0.5
"18219" 2001-11-17 2001 11 17 -1 -6 -3.5
"18220" 2001-11-18 2001 11 18 -6 -10 -8
"18221" 2001-11-19 2001 11 19 -3 -13 -8
"18222" 2001-11-20 2001 11 20 0 -4 -2
"18223" 2001-11-21 2001 11 21 -3 -9 -6
"18224" 2001-11-22 2001 11 22 -7 -11 -9
"18225" 2001-11-23 2001 11 23 -11 -16 -13.5
"18226" 2001-11-24 2001 11 24 -8 -18 -13
"18227" 2001-11-25 2001 11 25 -7 -19 -13
"18228" 2001-11-26 2001 11 26 -19 -22 -20.5
"18229" 2001-11-27 2001 11 27 -17 -24 -20.5
"18230" 2001-11-28 2001 11 28 -15 -24 -19.5
"18231" 2001-11-29 2001 11 29 -10 -17 -13.5
"18232" 2001-11-30 2001 11 30 -16 -17 -16.5
"18233" 2001-12-01 2001 12 1 -11 -18 -14.5
"18234" 2001-12-02 2001 12 2 -7 -12 -9.5
"18235" 2001-12-03 2001 12 3 -5 -9 -7
"18236" 2001-12-04 2001 12 4 -5 -14 -9.5
"18237" 2001-12-05 2001 12 5 -14 -22 -18
"18238" 2001-12-06 2001 12 6 -12 -17 -14.5
"18239" 2001-12-07 2001 12 7 -13 -22 -17.5
"18240" 2001-12-08 2001 12 8 -9 -22 -15.5
"18241" 2001-12-09 2001 12 9 -7 -9 -8
"18242" 2001-12-10 2001 12 10 -7 -13 -10
"18243" 2001-12-11 2001 12 11 -13 -20 -16.5
"18244" 2001-12-12 2001 12 12 -14 -22 -18
"18245" 2001-12-13 2001 12 13 -14 -23 -18.5
"18246" 2001-12-14 2001 12 14 -6 -15 -10.5
"18247" 2001-12-15 2001 12 15 -10 -19 -14.5
"18248" 2001-12-16 2001 12 16 -11 -20 -15.5
"18249" 2001-12-17 2001 12 17 -7 -11 -9
"18250" 2001-12-18 2001 12 18 -12 -20 -16
"18251" 2001-12-19 2001 12 19 -12 -19 -15.5
"18252" 2001-12-20 2001 12 20 -3 -12 -7.5
"18253" 2001-12-21 2001 12 21 -6 -16 -11
"18254" 2001-12-22 2001 12 22 -17 -19 -18
"18255" 2001-12-23 2001 12 23 -7 -18 -12.5
"18256" 2001-12-24 2001 12 24 -12 -18 -15
"18257" 2001-12-25 2001 12 25 -13 -18 -15.5
"18258" 2001-12-26 2001 12 26 -9 -13 -11
"18259" 2001-12-27 2001 12 27 -13 -15 -14
"18260" 2001-12-28 2001 12 28 -12 -15 -13.5
"18261" 2001-12-29 2001 12 29 -13 -15 -14
"18262" 2001-12-30 2001 12 30 -14 -17 -15.5
"18263" 2001-12-31 2001 12 31 -15 -18 -16.5
"18264" 2002-01-01 2002 1 1 -14 -21 -17.5
"18265" 2002-01-02 2002 1 2 -11 -16 -13.5
"18266" 2002-01-03 2002 1 3 -5 -11 -8
"18267" 2002-01-04 2002 1 4 -10 -19 -14.5
"18268" 2002-01-05 2002 1 5 -16 -20 -18
"18269" 2002-01-06 2002 1 6 -10 -17 -13.5
"18270" 2002-01-07 2002 1 7 -6 -10 -8
"18271" 2002-01-08 2002 1 8 0 -7 -3.5
"18272" 2002-01-09 2002 1 9 -4 -9 -6.5
"18273" 2002-01-10 2002 1 10 -10 -15 -12.5
"18274" 2002-01-11 2002 1 11 -8 -13 -10.5
"18275" 2002-01-12 2002 1 12 -7 -13 -10
"18276" 2002-01-13 2002 1 13 -9 -20 -14.5
"18277" 2002-01-14 2002 1 14 -10 -21 -15.5
"18278" 2002-01-15 2002 1 15 -10 -17 -13.5
"18279" 2002-01-16 2002 1 16 -16 -21 -18.5
"18280" 2002-01-17 2002 1 17 -18 -21 -19.5
"18281" 2002-01-18 2002 1 18 -19 -27 -23
"18282" 2002-01-19 2002 1 19 -12 -28 -20
"18283" 2002-01-20 2002 1 20 -17 -23 -20
"18284" 2002-01-21 2002 1 21 -11 -19 -15
"18285" 2002-01-22 2002 1 22 -11 -18 -14.5
"18286" 2002-01-23 2002 1 23 -18 -27 -22.5
"18287" 2002-01-24 2002 1 24 -11 -23 -17
"18288" 2002-01-25 2002 1 25 -6 -10 -8
"18289" 2002-01-26 2002 1 26 -4 -8 -6
"18290" 2002-01-27 2002 1 27 -4 -10 -7
"18291" 2002-01-28 2002 1 28 -7 -16 -11.5
"18292" 2002-01-29 2002 1 29 -15 -20 -17.5
"18293" 2002-01-30 2002 1 30 -17 -27 -22
"18294" 2002-01-31 2002 1 31 -19 -27 -23
"18295" 2002-02-01 2002 2 1 -11 -19 -15
"18296" 2002-02-02 2002 2 2 -11 -15 -13
"18297" 2002-02-03 2002 2 3 -9 -16 -12.5
"18298" 2002-02-04 2002 2 4 -12 -22 -17
"18299" 2002-02-05 2002 2 5 -8 -24 -16
"18300" 2002-02-06 2002 2 6 -2 -12 -7
"18301" 2002-02-07 2002 2 7 -7 -12 -9.5
"18302" 2002-02-08 2002 2 8 -9 -22 -15.5
"18303" 2002-02-09 2002 2 9 -19 -23 -21
"18304" 2002-02-10 2002 2 10 -5 -21 -13
"18305" 2002-02-11 2002 2 11 -2 -9 -5.5
"18306" 2002-02-12 2002 2 12 -10 -20 -15
"18307" 2002-02-13 2002 2 13 -6 -20 -13
"18308" 2002-02-14 2002 2 14 -10 -18 -14
"18309" 2002-02-15 2002 2 15 -8 -19 -13.5
"18310" 2002-02-16 2002 2 16 1 -8 -3.5
"18311" 2002-02-17 2002 2 17 -3 -10 -6.5
"18312" 2002-02-18 2002 2 18 -10 -13 -11.5
"18313" 2002-02-19 2002 2 19 -13 -15 -14
"18314" 2002-02-20 2002 2 20 -12 -15 -13.5
"18315" 2002-02-21 2002 2 21 -14 -18 -16
"18316" 2002-02-22 2002 2 22 -4 -13 -8.5
"18317" 2002-02-23 2002 2 23 0 -6 -3
"18318" 2002-02-24 2002 2 24 -6 -14 -10
"18319" 2002-02-25 2002 2 25 -14 -30 -22
"18320" 2002-02-26 2002 2 26 -15 -31 -23
"18321" 2002-02-27 2002 2 27 -16 -23 -19.5
"18322" 2002-02-28 2002 2 28 -14 -21 -17.5
"18323" 2002-03-01 2002 3 1 -21 -34 -27.5
"18324" 2002-03-02 2002 3 2 -28 -32 -30
"18325" 2002-03-03 2002 3 3 -21 -31 -26
"18326" 2002-03-04 2002 3 4 -13 -21 -17
"18327" 2002-03-05 2002 3 5 -9 -14 -11.5
"18328" 2002-03-06 2002 3 6 -6 -12 -9
"18329" 2002-03-07 2002 3 7 -6 -11 -8.5
"18330" 2002-03-08 2002 3 8 -10 -27 -18.5
"18331" 2002-03-09 2002 3 9 -9 -27 -18
"18332" 2002-03-10 2002 3 10 -3 -10 -6.5
"18333" 2002-03-11 2002 3 11 -8 -15 -11.5
"18334" 2002-03-12 2002 3 12 -2 -10 -6
"18335" 2002-03-13 2002 3 13 0 -9 -4.5
"18336" 2002-03-14 2002 3 14 -9 -20 -14.5
"18337" 2002-03-15 2002 3 15 -15 -22 -18.5
"18338" 2002-03-16 2002 3 16 -13 -19 -16
"18339" 2002-03-17 2002 3 17 -16 -20 -18
"18340" 2002-03-18 2002 3 18 -9 -19 -14
"18341" 2002-03-19 2002 3 19 -11 -16 -13.5
"18342" 2002-03-20 2002 3 20 -6 -13 -9.5
"18343" 2002-03-21 2002 3 21 -2 -8 -5
"18344" 2002-03-22 2002 3 22 1 -5 -2
"18345" 2002-03-23 2002 3 23 0 -6 -3
"18346" 2002-03-24 2002 3 24 -6 -11 -8.5
"18347" 2002-03-25 2002 3 25 -8 -13 -10.5
"18348" 2002-03-26 2002 3 26 -6 -12 -9
"18349" 2002-03-27 2002 3 27 -5 -9 -7
"18350" 2002-03-28 2002 3 28 -3 -8 -5.5
"18351" 2002-03-29 2002 3 29 -2 -10 -6
"18352" 2002-03-30 2002 3 30 -4 -10 -7
"18353" 2002-03-31 2002 3 31 1 -8 -3.5
"18354" 2002-04-01 2002 4 1 3 -6 -1.5
"18355" 2002-04-02 2002 4 2 1 -6 -2.5
"18356" 2002-04-03 2002 4 3 1 -6 -2.5
"18357" 2002-04-04 2002 4 4 3 -8 -2.5
"18358" 2002-04-05 2002 4 5 7 -2 2.5
"18359" 2002-04-06 2002 4 6 6 -2 2
"18360" 2002-04-07 2002 4 7 3 -5 -1
"18361" 2002-04-08 2002 4 8 1 -8 -3.5
"18362" 2002-04-09 2002 4 9 3 -7 -2
"18363" 2002-04-10 2002 4 10 3 -7 -2
"18364" 2002-04-11 2002 4 11 -4 -8 -6
"18365" 2002-04-12 2002 4 12 1 -7 -3
"18366" 2002-04-13 2002 4 13 2 -6 -2
"18367" 2002-04-14 2002 4 14 6 -1 2.5
"18368" 2002-04-15 2002 4 15 8 -1 3.5
"18369" 2002-04-16 2002 4 16 -6 -10 -8
"18370" 2002-04-17 2002 4 17 3 -9 -3
"18371" 2002-04-18 2002 4 18 2 -10 -4
"18372" 2002-04-19 2002 4 19 0 -11 -5.5
"18373" 2002-04-20 2002 4 20 -4 -13 -8.5
"18374" 2002-04-21 2002 4 21 -9 -15 -12
"18375" 2002-04-22 2002 4 22 -2 -11 -6.5
"18376" 2002-04-23 2002 4 23 3 -5 -1
"18377" 2002-04-24 2002 4 24 1 -10 -4.5
"18378" 2002-04-25 2002 4 25 3 -4 -0.5
"18379" 2002-04-26 2002 4 26 2 -7 -2.5
"18380" 2002-04-27 2002 4 27 -6 -9 -7.5
"18381" 2002-04-28 2002 4 28 -1 -8 -4.5
"18382" 2002-04-29 2002 4 29 6 -4 1
"18383" 2002-04-30 2002 4 30 6 -1 2.5
"18384" 2002-05-01 2002 5 1 0 -10 -5
"18385" 2002-05-02 2002 5 2 -2 -11 -6.5
"18386" 2002-05-03 2002 5 3 0 -9 -4.5
"18387" 2002-05-04 2002 5 4 2 -6 -2
"18388" 2002-05-05 2002 5 5 5 -3 1
"18389" 2002-05-06 2002 5 6 7 -2 2.5
"18390" 2002-05-07 2002 5 7 9 0 4.5
"18391" 2002-05-08 2002 5 8 0 -13 -6.5
"18392" 2002-05-09 2002 5 9 1 -13 -6
"18393" 2002-05-10 2002 5 10 3 -5 -1
"18394" 2002-05-11 2002 5 11 4 -8 -2
"18395" 2002-05-12 2002 5 12 -2 -10 -6
"18396" 2002-05-13 2002 5 13 2 -9 -3.5
"18397" 2002-05-14 2002 5 14 3 -2 0.5
"18398" 2002-05-15 2002 5 15 4 -3 0.5
"18399" 2002-05-16 2002 5 16 2 -5 -1.5
"18400" 2002-05-17 2002 5 17 5 -5 0
"18401" 2002-05-18 2002 5 18 9 2 5.5
"18402" 2002-05-19 2002 5 19 11 0 5.5
"18403" 2002-05-20 2002 5 20 9 0 4.5
"18404" 2002-05-21 2002 5 21 10 -10 0
"18405" 2002-05-22 2002 5 22 -2 -11 -6.5
"18406" 2002-05-23 2002 5 23 -1 -8 -4.5
"18407" 2002-05-24 2002 5 24 -4 -9 -6.5
"18408" 2002-05-25 2002 5 25 3 -6 -1.5
"18409" 2002-05-26 2002 5 26 5 -1 2
"18410" 2002-05-27 2002 5 27 8 -1 3.5
"18411" 2002-05-28 2002 5 28 9 2 5.5
"18412" 2002-05-29 2002 5 29 9 4 6.5
"18413" 2002-05-30 2002 5 30 17 6 11.5
"18414" 2002-05-31 2002 5 31 16 9 12.5
"18415" 2002-06-01 2002 6 1 17 9 13
"18416" 2002-06-02 2002 6 2 14 6 10
"18417" 2002-06-03 2002 6 3 6 -2 2
"18418" 2002-06-04 2002 6 4 0 -3 -1.5
"18419" 2002-06-05 2002 6 5 8 -2 3
"18420" 2002-06-06 2002 6 6 10 3 6.5
"18421" 2002-06-07 2002 6 7 13 5 9
"18422" 2002-06-08 2002 6 8 17 7 12
"18423" 2002-06-09 2002 6 9 19 8 13.5
"18424" 2002-06-10 2002 6 10 11 0 5.5
"18425" 2002-06-11 2002 6 11 13 2 7.5
"18426" 2002-06-12 2002 6 12 12 2 7
"18427" 2002-06-13 2002 6 13 11 0 5.5
"18428" 2002-06-14 2002 6 14 12 -2 5
"18429" 2002-06-15 2002 6 15 12 1 6.5
"18430" 2002-06-16 2002 6 16 12 1 6.5
"18431" 2002-06-17 2002 6 17 16 6 11
"18432" 2002-06-18 2002 6 18 17 7 12
"18433" 2002-06-19 2002 6 19 15 4 9.5
"18434" 2002-06-20 2002 6 20 12 2 7
"18435" 2002-06-21 2002 6 21 15 7 11
"18436" 2002-06-22 2002 6 22 15 6 10.5
"18437" 2002-06-23 2002 6 23 16 6 11
"18438" 2002-06-24 2002 6 24 17 9 13
"18439" 2002-06-25 2002 6 25 16 8 12
"18440" 2002-06-26 2002 6 26 15 7 11
"18441" 2002-06-27 2002 6 27 15 8 11.5
"18442" 2002-06-28 2002 6 28 15 8 11.5
"18443" 2002-06-29 2002 6 29 17 9 13
"18444" 2002-06-30 2002 6 30 18 11 14.5
"18445" 2002-07-01 2002 7 1 20 11 15.5
"18446" 2002-07-02 2002 7 2 19 11 15
"18447" 2002-07-03 2002 7 3 17 6 11.5
"18448" 2002-07-04 2002 7 4 14 6 10
"18449" 2002-07-05 2002 7 5 14 7 10.5
"18450" 2002-07-06 2002 7 6 13 6 9.5
"18451" 2002-07-07 2002 7 7 15 7 11
"18452" 2002-07-08 2002 7 8 18 8 13
"18453" 2002-07-09 2002 7 9 17 9 13
"18454" 2002-07-10 2002 7 10 17 7 12
"18455" 2002-07-11 2002 7 11 15 6 10.5
"18456" 2002-07-12 2002 7 12 17 6 11.5
"18457" 2002-07-13 2002 7 13 17 7 12
"18458" 2002-07-14 2002 7 14 17 9 13
"18459" 2002-07-15 2002 7 15 17 9 13
"18460" 2002-07-16 2002 7 16 18 9 13.5
"18461" 2002-07-17 2002 7 17 18 9 13.5
"18462" 2002-07-18 2002 7 18 18 9 13.5
"18463" 2002-07-19 2002 7 19 18 9 13.5
"18464" 2002-07-20 2002 7 20 14 4 9
"18465" 2002-07-21 2002 7 21 12 5 8.5
"18466" 2002-07-22 2002 7 22 10 5 7.5
"18467" 2002-07-23 2002 7 23 13 5 9
"18468" 2002-07-24 2002 7 24 15 7 11
"18469" 2002-07-25 2002 7 25 12 5 8.5
"18470" 2002-07-26 2002 7 26 11 2 6.5
"18471" 2002-07-27 2002 7 27 11 3 7
"18472" 2002-07-28 2002 7 28 11 2 6.5
"18473" 2002-07-29 2002 7 29 16 5 10.5
"18474" 2002-07-30 2002 7 30 17 8 12.5
"18475" 2002-07-31 2002 7 31 16 9 12.5
"18476" 2002-08-01 2002 8 1 12 8 10
"18477" 2002-08-02 2002 8 2 14 5 9.5
"18478" 2002-08-03 2002 8 3 11 4 7.5
"18479" 2002-08-04 2002 8 4 13 5 9
"18480" 2002-08-05 2002 8 5 12 3 7.5
"18481" 2002-08-06 2002 8 6 10 4 7
"18482" 2002-08-07 2002 8 7 12 3 7.5
"18483" 2002-08-08 2002 8 8 11 5 8
"18484" 2002-08-09 2002 8 9 11 5 8
"18485" 2002-08-10 2002 8 10 14 4 9
"18486" 2002-08-11 2002 8 11 13 6 9.5
"18487" 2002-08-12 2002 8 12 12 2 7
"18488" 2002-08-13 2002 8 13 7 -1 3
"18489" 2002-08-14 2002 8 14 13 4 8.5
"18490" 2002-08-15 2002 8 15 16 6 11
"18491" 2002-08-16 2002 8 16 16 8 12
"18492" 2002-08-17 2002 8 17 14 7 10.5
"18493" 2002-08-18 2002 8 18 14 9 11.5
"18494" 2002-08-19 2002 8 19 15 3 9
"18495" 2002-08-20 2002 8 20 9 3 6
"18496" 2002-08-21 2002 8 21 8 1 4.5
"18497" 2002-08-22 2002 8 22 10 1 5.5
"18498" 2002-08-23 2002 8 23 12 2 7
"18499" 2002-08-24 2002 8 24 12 3 7.5
"18500" 2002-08-25 2002 8 25 14 3 8.5
"18501" 2002-08-26 2002 8 26 17 4 10.5
"18502" 2002-08-27 2002 8 27 10 1 5.5
"18503" 2002-08-28 2002 8 28 11 1.0740398 6.0370199
"18504" 2002-08-29 2002 8 29 11.66017605 2 6.830088024
"18505" 2002-08-30 2002 8 30 12 1 6.5
"18506" 2002-08-31 2002 8 31 14 4 9
"18507" 2002-09-01 2002 9 1 13 5 9
"18508" 2002-09-02 2002 9 2 16 5 10.5
"18509" 2002-09-03 2002 9 3 11 5 8
"18510" 2002-09-04 2002 9 4 10 4 7
"18511" 2002-09-05 2002 9 5 14 5 9.5
"18512" 2002-09-06 2002 9 6 14 4 9
"18513" 2002-09-07 2002 9 7 12 2 7
"18514" 2002-09-08 2002 9 8 11 3 7
"18515" 2002-09-09 2002 9 9 6 -1 2.5
"18516" 2002-09-10 2002 9 10 2 -2 0
"18517" 2002-09-11 2002 9 11 7 1 4
"18518" 2002-09-12 2002 9 12 7 0 3.5
"18519" 2002-09-13 2002 9 13 1 -1 0
"18520" 2002-09-14 2002 9 14 7 -2 2.5
"18521" 2002-09-15 2002 9 15 11 1 6
"18522" 2002-09-16 2002 9 16 11 3 7
"18523" 2002-09-17 2002 9 17 5 -2 1.5
"18524" 2002-09-18 2002 9 18 -1 -5 -3
"18525" 2002-09-19 2002 9 19 -3 -8 -5.5
"18526" 2002-09-20 2002 9 20 5 -4 0.5
"18527" 2002-09-21 2002 9 21 6 -4 1
"18528" 2002-09-22 2002 9 22 6 -2 2
"18529" 2002-09-23 2002 9 23 8 0 4
"18530" 2002-09-24 2002 9 24 9 0 4.5
"18531" 2002-09-25 2002 9 25 9 -3 3
"18532" 2002-09-26 2002 9 26 -2 -4 -3
"18533" 2002-09-27 2002 9 27 2 -3 -0.5
"18534" 2002-09-28 2002 9 28 2 -3 -0.5
"18535" 2002-09-29 2002 9 29 1 -5 -2
"18536" 2002-09-30 2002 9 30 2 -6 -2
"18537" 2002-10-01 2002 10 1 0 -7 -3.5
"18538" 2002-10-02 2002 10 2 1 -7 -3
"18539" 2002-10-03 2002 10 3 -1 -10 -5.5
"18540" 2002-10-04 2002 10 4 -7 -10 -8.5
"18541" 2002-10-05 2002 10 5 -6 -7 -6.5
"18542" 2002-10-06 2002 10 6 -2 -7 -4.5
"18543" 2002-10-07 2002 10 7 2 -4 -1
"18544" 2002-10-08 2002 10 8 4 -4 0
"18545" 2002-10-09 2002 10 9 2 -3 -0.5
"18546" 2002-10-10 2002 10 10 4 -3 0.5
"18547" 2002-10-11 2002 10 11 5 -10 -2.5
"18548" 2002-10-12 2002 10 12 -2 -11 -6.5
"18549" 2002-10-13 2002 10 13 3 -5 -1
"18550" 2002-10-14 2002 10 14 1 -6 -2.5
"18551" 2002-10-15 2002 10 15 0 -7 -3.5
"18552" 2002-10-16 2002 10 16 -1 -8 -4.5
"18553" 2002-10-17 2002 10 17 1 -7 -3
"18554" 2002-10-18 2002 10 18 3 -8 -2.5
"18555" 2002-10-19 2002 10 19 2 -5 -1.5
"18556" 2002-10-20 2002 10 20 -1 -6 -3.5
"18557" 2002-10-21 2002 10 21 1 -6 -2.5
"18558" 2002-10-22 2002 10 22 -2 -7 -4.5
"18559" 2002-10-23 2002 10 23 -7 -9 -8
"18560" 2002-10-24 2002 10 24 -9 -12 -10.5
"18561" 2002-10-25 2002 10 25 -9 -12 -10.5
"18562" 2002-10-26 2002 10 26 -4 -9 -6.5
"18563" 2002-10-27 2002 10 27 -9 -10 -9.5
"18564" 2002-10-28 2002 10 28 -7 -12 -9.5
"18565" 2002-10-29 2002 10 29 -11 -22 -16.5
"18566" 2002-10-30 2002 10 30 -12 -17 -14.5
"18567" 2002-10-31 2002 10 31 -9 -13 -11
"18568" 2002-11-01 2002 11 1 -7 -12 -9.5
"18569" 2002-11-02 2002 11 2 -7 -20 -13.5
"18570" 2002-11-03 2002 11 3 -5 -23 -14
"18571" 2002-11-04 2002 11 4 -6 -17 -11.5
"18572" 2002-11-05 2002 11 5 -9 -18 -13.5
"18573" 2002-11-06 2002 11 6 -3 -11 -7
"18574" 2002-11-07 2002 11 7 -2 -9 -5.5
"18575" 2002-11-08 2002 11 8 -7 -10 -8.5
"18576" 2002-11-09 2002 11 9 -8 -14 -11
"18577" 2002-11-10 2002 11 10 -14 -17 -15.5
"18578" 2002-11-11 2002 11 11 -15 -18 -16.5
"18579" 2002-11-12 2002 11 12 -3 -19 -11
"18580" 2002-11-13 2002 11 13 -3 -12 -7.5
"18581" 2002-11-14 2002 11 14 -12 -15 -13.5
"18582" 2002-11-15 2002 11 15 -14 -17 -15.5
"18583" 2002-11-16 2002 11 16 -6 -17 -11.5
"18584" 2002-11-17 2002 11 17 -5 -14 -9.5
"18585" 2002-11-18 2002 11 18 -10 -16 -13
"18586" 2002-11-19 2002 11 19 -9 -13 -11
"18587" 2002-11-20 2002 11 20 -3 -10 -6.5
"18588" 2002-11-21 2002 11 21 -2 -6 -4
"18589" 2002-11-22 2002 11 22 0 -4 -2
"18590" 2002-11-23 2002 11 23 -2 -10 -6
"18591" 2002-11-24 2002 11 24 -10 -17 -13.5
"18592" 2002-11-25 2002 11 25 -14 -20 -17
"18593" 2002-11-26 2002 11 26 -14 -20 -17
"18594" 2002-11-27 2002 11 27 -11 -16 -13.5
"18595" 2002-11-28 2002 11 28 -2 -11 -6.5
"18596" 2002-11-29 2002 11 29 -3 -5 -4
"18597" 2002-11-30 2002 11 30 -3 -6 -4.5
"18598" 2002-12-01 2002 12 1 -6 -10 -8
"18599" 2002-12-02 2002 12 2 -6 -10 -8
"18600" 2002-12-03 2002 12 3 -4 -12 -8
"18601" 2002-12-04 2002 12 4 -10 -12 -11
"18602" 2002-12-05 2002 12 5 -8 -14 -11
"18603" 2002-12-06 2002 12 6 -7 -15 -11
"18604" 2002-12-07 2002 12 7 -7 -15 -11
"18605" 2002-12-08 2002 12 8 -5 -15 -10
"18606" 2002-12-09 2002 12 9 -6 -11 -8.5
"18607" 2002-12-10 2002 12 10 -5 -13 -9
"18608" 2002-12-11 2002 12 11 -13 -17 -15
"18609" 2002-12-12 2002 12 12 -12 -20 -16
"18610" 2002-12-13 2002 12 13 -8 -12 -10
"18611" 2002-12-14 2002 12 14 -3 -10 -6.5
"18612" 2002-12-15 2002 12 15 -3 -13 -8
"18613" 2002-12-16 2002 12 16 -7 -11 -9
"18614" 2002-12-17 2002 12 17 -12 -18 -15
"18615" 2002-12-18 2002 12 18 -17 -21 -19
"18616" 2002-12-19 2002 12 19 -19 -23 -21
"18617" 2002-12-20 2002 12 20 -14 -19 -16.5
"18618" 2002-12-21 2002 12 21 -18 -20 -19
"18619" 2002-12-22 2002 12 22 -14 -19 -16.5
"18620" 2002-12-23 2002 12 23 -16 -19 -17.5
"18621" 2002-12-24 2002 12 24 -18 -20 -19
"18622" 2002-12-25 2002 12 25 -19 -22 -20.5
"18623" 2002-12-26 2002 12 26 -18 -24 -21
"18624" 2002-12-27 2002 12 27 -7 -18 -12.5
"18625" 2002-12-28 2002 12 28 -3 -8 -5.5
"18626" 2002-12-29 2002 12 29 -4 -16 -10
"18627" 2002-12-30 2002 12 30 -8 -19 -13.5
"18628" 2002-12-31 2002 12 31 -6 -15 -10.5
"18629" 2003-01-01 2003 1 1 -14 -17 -15.5
"18630" 2003-01-02 2003 1 2 -9 -16 -12.5
"18631" 2003-01-03 2003 1 3 -6 -9 -7.5
"18632" 2003-01-04 2003 1 4 -7 -9 -8
"18633" 2003-01-05 2003 1 5 -6 -10 -8
"18634" 2003-01-06 2003 1 6 -2 -14 -8
"18635" 2003-01-07 2003 1 7 7 -2 2.5
"18636" 2003-01-08 2003 1 8 3 -5 -1
"18637" 2003-01-09 2003 1 9 -5 -11 -8
"18638" 2003-01-10 2003 1 10 -10 -13 -11.5
"18639" 2003-01-11 2003 1 11 -8 -13 -10.5
"18640" 2003-01-12 2003 1 12 -8 -14 -11
"18641" 2003-01-13 2003 1 13 -7 -11 -9
"18642" 2003-01-14 2003 1 14 -6 -9 -7.5
"18643" 2003-01-15 2003 1 15 -7 -19 -13
"18644" 2003-01-16 2003 1 16 -17 -20 -18.5
"18645" 2003-01-17 2003 1 17 -16 -18 -17
"18646" 2003-01-18 2003 1 18 -13 -18 -15.5
"18647" 2003-01-19 2003 1 19 -3 -12 -7.5
