Year,Month,Day,TMIN,TMAX,PCP
1991,12,24,-9.39,-2.02,0
1991,12,25,-11.92,-2.65,0
1991,12,26,-11.66,-4.57,0
1991,12,27,-11.11,-6.05,0
1991,12,28,-11.11,-5.77,0
1991,12,29,-12.97,-9.45,0
1991,12,30,-11.21,-5,0
1991,12,31,-15.79,-9.87,0
1992,1,1,-16.66,-12.6,0
1992,1,2,-11.88,-6.85,0
1992,1,3,-7.74,-2.3,0.02
1992,1,4,-11.74,-5.5,0.46
1992,1,5,-12.53,-3.77,0
1992,1,6,-8.73,-1.17,1.24
1992,1,7,-16.69,-9.83,28.7
1992,1,8,-16.29,-13.38,4.3
1992,1,9,-16.75,-9.48,3.83
1992,1,10,-9.12,-3.57,3.69
1992,1,11,-10.83,0.11,5.52
1992,1,12,-18.68,-12.64,0
1992,1,13,-21.42,-16.97,0.36
1992,1,14,-20.56,-17.02,8.41
1992,1,15,-25.31,-11.56,3.14
1992,1,16,-11.48,-8.13,3.45
1992,1,17,-17.23,-10.34,0
1992,1,18,-18.55,-10.27,0
1992,1,19,-11.77,-6.51,0
1992,1,20,-6.92,1.22,0
1992,1,21,-15.24,-6.3,0
1992,1,22,-19.3,-15.73,0
1992,1,23,-18.99,-11.54,0
1992,1,24,-11.7,-7.54,0
1992,1,25,-10.75,-2.31,0
1992,1,26,-8.15,-3.08,0
1992,1,27,-8.93,-3.63,0.93
1992,1,28,-7.32,-0.07,21.39
1992,1,29,-7.68,1.14,0
1992,1,30,-5.37,-1.8,0
1992,1,31,-5.79,3.51,0
1992,2,1,-6.63,3.05,0
1992,2,2,-9.64,0.9,0
1992,2,3,-13.34,-9.6,0
1992,2,4,-18.96,-7.35,0
1992,2,5,-17.53,-9.16,0
1992,2,6,-13.73,-0.22,0
1992,2,7,-9.64,-0.58,0.02
1992,2,8,-9.48,-6.58,0.48
1992,2,9,-10.6,-7.8,0.52
1992,2,10,-10.91,-5.87,1.38
1992,2,11,-10.16,-6.35,0
1992,2,12,-11.06,-7.11,0
1992,2,13,-10.37,-3.74,0
1992,2,14,-12.29,-6.88,0
1992,2,15,-12.85,-6.91,0
1992,2,16,-12.37,-5.04,0
1992,2,17,-16.4,-12.9,0.89
1992,2,18,-16.95,-13.54,20.53
1992,2,19,-15.47,-8.76,1.4
1992,2,20,-8.26,-3.81,0.59
1992,2,21,-8.61,-5.17,3.02
1992,2,22,-9.12,-2.9,0.79
1992,2,23,-16.22,-5.45,2.3
1992,2,24,-16.13,-7.26,0.19
1992,2,25,-14.24,-6.48,4.37
1992,2,26,-12.62,-1.75,0
1992,2,27,-9.1,-3.35,0
1992,2,28,-7.22,1.38,0
1992,2,29,-5.78,-0.47,0
1992,3,1,-5.57,0.43,0
1992,3,2,-6.02,1.54,0
1992,3,3,-6.15,-0.33,0
1992,3,4,-7.52,-4.81,0.8
1992,3,5,-12.55,-4.74,18.4
1992,3,6,-8.24,-5.01,0.46
1992,3,7,-8.09,1.3,10.58
1992,3,8,-13.09,-2.81,0.44
1992,3,9,-14.66,-6.64,10.14
1992,3,10,-13.28,-8.67,0.51
1992,3,11,-12.37,-5.88,1.18
1992,3,12,-9.3,-3.6,0.72
1992,3,13,-8.03,-0.31,0.71
1992,3,14,-6.59,-0.4,0.49
1992,3,15,-6.45,0.93,0.71
1992,3,16,-6.94,2.1,0.46
1992,3,17,-8.46,-0.12,0
1992,3,18,-8.83,-4.67,0
1992,3,19,-8.83,-4.67,0
1992,3,20,-8.83,-4.67,0
1992,3,21,-8.83,-4.67,0
1992,3,22,-8.83,-4.67,0
1992,3,23,-8.83,-1.17,1.06
1992,3,24,-9.82,-2.91,24.57
1992,3,25,-10.39,-5.97,4.63
1992,3,26,-9.2,2.12,6.16
1992,3,27,-5.64,0.76,4.14
1992,3,28,-7.01,-4.13,0.28
1992,3,29,-9.99,1.59,6.52
1992,3,30,-7.97,5.91,1.84
1992,3,31,-16.42,-3.62,0
1992,4,1,-17.11,-1.2,0
1992,4,2,-8.8,-1.72,0.11
1992,4,3,-5.98,2.22,2.55
1992,4,4,-3.73,6.73,0.46
1992,4,5,-4.24,2.36,0.02
1992,4,6,-6.01,1.9,0.46
1992,4,7,-9.28,0.94,0
1992,4,8,-4.02,1.6,0
1992,4,9,-3.55,4.63,0
1992,4,10,-1.76,4.54,0
1992,4,11,-2.39,2.07,0
1992,4,12,0.16,7.13,0
1992,4,13,1.63,8.61,0.18
1992,4,14,-3.18,4.88,4.29
1992,4,15,-3.42,5.58,4.34
1992,4,16,-4.21,3.27,20.83
1992,4,17,-6.37,2,8.69
1992,4,18,-10.7,-6.07,9.92
1992,4,19,-10.51,-6.84,11.51
1992,4,20,-10.07,-6.05,5.52
1992,4,21,-8.71,1.9,0
1992,4,22,-4.64,1.53,0.1
1992,4,23,-6.99,-4.57,2.66
1992,4,24,-8.17,0.83,8.28
1992,4,25,-8.67,5.04,0
1992,4,26,-5.15,7.59,0
1992,4,27,1.57,9.04,0
1992,4,28,0.94,9.35,0
1992,4,29,1.88,11.98,0
1992,4,30,4.44,10.44,0
1992,5,1,-2.16,9.47,0
1992,5,2,-3.5,0.88,0
1992,5,3,-4.33,8.25,0
1992,5,4,-4.18,8.71,0
1992,5,5,-0.88,8.01,0
1992,5,6,0.41,10.4,0
1992,5,7,1.57,9.94,0.03
1992,5,8,0.14,7.5,0.74
1992,5,9,-3.69,7.08,1.18
1992,5,10,-6.56,0.18,0.71
1992,5,11,-3.68,5.24,0.46
1992,5,12,-0.24,4.36,0
1992,5,13,-0.01,6.14,0
1992,5,14,-0.06,6.16,0
1992,5,15,1.3,9.34,0
1992,5,16,-0.35,7.29,0
1992,5,17,-0.19,10.88,0
1992,5,18,2.35,12.32,0
1992,5,19,3.31,9.14,0
1992,5,20,2.99,9.26,0.11
1992,5,21,1.35,5.25,2.53
1992,5,22,0.26,4.87,0
1992,5,23,-0.42,7.39,0
1992,5,24,-0.53,7.19,0.05
1992,5,25,-1.06,4.27,1.18
1992,5,26,0.46,7.31,0.8
1992,5,27,-0.06,2.56,2.56
1992,5,28,-1.12,3.72,0.72
1992,5,29,-2.44,5.71,0.74
1992,5,30,-0.78,5.37,1.26
1992,5,31,-2.89,1.66,2.74
1992,6,1,-3.21,3.99,4.83
1992,6,2,-2.24,8.33,0
1992,6,3,2.42,7.96,0
1992,6,4,-1.44,8.41,0.04
1992,6,5,-1.76,6.07,0.92
1992,6,6,-2.84,8.53,0
1992,6,7,0.23,8.85,0
1992,6,8,-1.55,7.48,0.25
1992,6,9,-0.33,6.16,5.83
1992,6,10,0.97,10.24,2.42
1992,6,11,2.08,9.25,13.46
1992,6,12,3,11.76,2.76
1992,6,13,-1.13,10.8,0
1992,6,14,-1.44,7.01,0
1992,6,15,-0.34,6.95,0.17
1992,6,16,-4.26,6.56,4.12
1992,6,17,-4.84,7.64,4.83
1992,6,18,0.09,12.56,0
1992,6,19,3.31,12.97,0
1992,6,20,2.12,13.94,0
1992,6,21,1.62,12.93,0
1992,6,22,3.73,14.55,0
1992,6,23,6.34,14.67,0.08
1992,6,24,3.25,13.5,2.13
1992,6,25,1.07,8.81,6.79
1992,6,26,1.7,9.42,2.8
1992,6,27,-0.62,7.17,1
1992,6,28,1.93,9.84,1.88
1992,6,29,1.43,13.15,0.92
1992,6,30,4.29,13.64,0
1992,7,1,-0.31,8.4,0.08
1992,7,2,-4.51,4.75,1.84
1992,7,3,0.98,11.33,0
1992,7,4,5.45,15.88,0
1992,7,5,8.88,16.05,0
1992,7,6,9.51,17.07,0.17
1992,7,7,3.1,13.29,4.12
1992,7,8,1.28,10.31,4.91
1992,7,9,1.45,9.44,1.84
1992,7,10,0.9,12.52,0.04
1992,7,11,3.47,13.31,0.96
1992,7,12,1.62,9.27,0.92
1992,7,13,0.16,9.51,0
1992,7,14,2.86,11.68,0
1992,7,15,2.97,12.55,0.04
1992,7,16,1.62,6.72,1.04
1992,7,17,-0.71,10.26,2.76
1992,7,18,3.29,13.98,0.46
1992,7,19,2.25,13.28,10.7
1992,7,20,1.72,12.78,2.76
1992,7,21,2.1,13.42,0
1992,7,22,2.78,14.62,0.04
1992,7,23,5.27,12.71,0.96
1992,7,24,4.56,12.4,1.09
1992,7,25,3.59,8.94,3.95
1992,7,26,2.78,13.27,0.92
1992,7,27,5.39,13.5,0
1992,7,28,5.72,15.48,0.04
1992,7,29,3.93,11.63,0.92
1992,7,30,1.79,13.61,0
1992,7,31,2.28,14.59,0
1992,8,1,3.92,15.21,0
1992,8,2,3.72,14.71,0.38
1992,8,3,4.6,14.39,9.07
1992,8,4,4.55,14.49,7.59
1992,8,5,5.47,15.31,0.08
1992,8,6,3.91,8.79,1.84
1992,8,7,3.83,16.18,0
1992,8,8,7.99,15.37,0
1992,8,9,7.98,16.37,0.38
1992,8,10,4.55,12.72,8.74
1992,8,11,3.57,12.42,0.17
1992,8,12,3.75,9.28,3.91
1992,8,13,3.64,13.05,0.17
1992,8,14,3.11,15.2,3.99
1992,8,15,4.78,14.3,2.13
1992,8,16,4.51,11.74,6.75
1992,8,17,0.8,9.75,1.84
1992,8,18,0.12,11.75,0
1992,8,19,5.2,14.32,0
1992,8,20,5.62,16.4,0.04
1992,8,21,4.24,15.79,1.09
1992,8,22,4.7,13.78,3.95
1992,8,23,1.97,9.22,1.92
1992,8,24,-3.87,1.29,23.17
1992,8,25,-3.26,6.53,3.91
1992,8,26,-4.21,3.55,0
1992,8,27,-0.85,8.94,0
1992,8,28,3.05,12.39,0
1992,8,29,5,13.24,0
1992,8,30,1.86,11.69,0.25
1992,8,31,0.85,8.81,5.87
1992,9,1,-3.78,3.69,2.76
1992,9,2,-2.98,8.09,0
1992,9,3,2.39,11.38,0.08
1992,9,4,-5.32,12.8,1.88
1992,9,5,-6.31,7.22,0.92
1992,9,6,1.1,10.42,0
1992,9,7,0.36,8.43,0
1992,9,8,3.9,11.93,0
1992,9,9,3.22,11.91,0
1992,9,10,1.65,13.44,0
1992,9,11,6.94,15.14,0.08
1992,9,12,1.09,12.93,1.84
1992,9,13,2.33,11.57,0
1992,9,14,1.88,12.73,0.04
1992,9,15,3.88,11.57,1.04
1992,9,16,3.21,10.39,2.84
1992,9,17,-1.22,10.65,1.84
1992,9,18,-1.11,9.88,0.08
1992,9,19,0.68,8.33,1.88
1992,9,20,-1.05,7.44,0.96
1992,9,21,-4.23,8.27,0.92
1992,9,22,0.94,13.37,0
1992,9,23,5.25,14.63,0
1992,9,24,6.11,13.08,0.12
1992,9,25,-9.22,6.57,2.93
1992,9,26,-10.21,3.45,3.91
1992,9,27,-3.89,8.32,0
1992,9,28,-3.58,11.07,0
1992,9,29,-0.38,12.18,0
1992,9,30,0.24,13.87,0
1992,10,1,0.94,13.86,0
1992,10,2,0.32,13.14,0
1992,10,3,2.23,12.72,0
1992,10,4,-2.17,10.13,0.02
1992,10,5,-5.54,4.42,0.46
1992,10,6,-8.52,6.56,0.02
1992,10,7,-13.26,-0.85,0.46
1992,10,8,-13.6,-3.26,0.02
1992,10,9,-9.08,-2.79,0.46
1992,10,10,-7.83,4.57,0
1992,10,11,-1.37,8.31,0
1992,10,12,0.91,8.33,0
1992,10,13,2.43,10.84,0
1992,10,14,0.21,7.45,0
1992,10,15,-4.54,3.46,0
1992,10,16,-4.49,0.11,0
1992,10,17,-3.8,3.86,0
1992,10,18,-2.4,6.95,0
1992,10,19,-1.36,6.85,0
1992,10,20,0.8,9.34,0
1992,10,21,0.86,10.27,0
1992,10,22,-1.04,8.37,0
1992,10,23,-3.62,12.14,0
1992,10,24,-2.73,10.57,0.16
1992,10,25,-9.17,5.39,3.7
1992,10,26,-9.31,-0.78,0.46
1992,10,27,-4.74,5.25,0.08
1992,10,28,-6.51,-0.81,1.89
1992,10,29,-6.47,-1.48,1.18
1992,10,30,-6.3,-0.51,0.75
1992,10,31,-11.96,-3.16,1.85
1992,11,1,-14.54,-10.07,10.94
1992,11,2,-17.41,-9.32,3.02
1992,11,3,-18.81,-15.96,0.8
1992,11,4,-19.14,-15.95,2.66
1992,11,5,-19.43,-11.32,3.25
1992,11,6,-14.37,-11.35,6.57
1992,11,7,-12.69,-6.01,13.72
1992,11,8,-9.58,-6.64,3.5
1992,11,9,-10.31,-7.21,1.33
1992,11,10,-16.4,-8.43,4.16
1992,11,11,-14.76,-6.2,0.88
1992,11,12,-13.24,-8.92,10.05
1992,11,13,-10.84,-6.48,9.72
1992,11,14,-7.74,-1.15,17.54
1992,11,15,-3.8,0.7,6.67
1992,11,16,-4.24,0.87,0.02
1992,11,17,-6.28,1.29,0.46
1992,11,18,-9.93,-3.06,0
1992,11,19,-10.75,-6.12,0
1992,11,20,-14.96,-9.35,0
1992,11,21,-15.63,-6.35,0
1992,11,22,-11.89,-5.31,0
1992,11,23,-14.57,-7.54,0.23
1992,11,24,-22.72,2.34,5.29
1992,11,25,-22.16,-8.04,0
1992,11,26,-15.03,-10.37,0
1992,11,27,-11.11,-1.12,0
1992,11,28,-15.67,-5.24,0
1992,11,29,-20.82,-14.28,1.04
1992,11,30,-19.62,-13.2,24.07
1992,12,1,-15.04,-13.15,3.53
1992,12,2,-13.5,-5.82,1.97
1992,12,3,-19.12,-8.33,2.99
1992,12,4,-21.59,-10.8,0
1992,12,5,-15.83,-5.22,0
1992,12,6,-17.28,-12.34,0
1992,12,7,-13.44,-3.56,0.52
1992,12,8,-13.1,-3.42,12.58
1992,12,9,-13.31,-9.32,14.63
1992,12,10,-10.86,-2.25,8.92
1992,12,11,-5.27,0,9.43
1992,12,12,-19.65,-5.45,0
1992,12,13,-22.45,-16.85,0
1992,12,14,-20.94,-6.99,0.05
1992,12,15,-17.87,-11.94,1.21
1992,12,16,-22.56,-14.69,1.44
1992,12,17,-21.27,-13.36,1.46
1992,12,18,-21.57,-14.62,1.97
1992,12,19,-24.27,-14.45,3.12
1992,12,20,-17.01,-11.93,3.02
1992,12,21,-17.56,-8.03,0.72
1992,12,22,-18.94,-14.97,0.69
1992,12,23,-17.57,-6.67,0.03
1992,12,24,-15.93,-5.99,0.69
1992,12,25,-18.37,-11.29,0
1992,12,26,-11.01,-8.38,0
1992,12,27,-10.49,-4.89,0
1992,12,28,-7.74,0.1,0
1992,12,29,-7.75,-4.34,0
1992,12,30,-14.2,-8.08,0.02
1992,12,31,-18.02,-7.44,0.54
1993,1,1,-9.99,-5.11,1.95
1993,1,2,-10.7,-4.7,2.69
1993,1,3,-26.01,-10.53,3.83
1993,1,4,-25.63,-12.93,3.45
1993,1,5,-18.73,-10.55,0.03
1993,1,6,-15.02,-9.26,0.77
1993,1,7,-9.66,-7.45,1.84
1993,1,8,-15.25,-3.82,0.06
1993,1,9,-15.61,-8.59,1.53
1993,1,10,-15.88,-6.69,3.45
1993,1,11,-21.18,-7.1,0
1993,1,12,-25.89,-18.72,0
1993,1,13,-16.84,-9.96,0.11
1993,1,14,-11.62,-7.62,2.55
1993,1,15,-13.35,-9.2,0.46
1993,1,16,-14.19,-8.99,0
1993,1,17,-11.33,-4.97,0.37
1993,1,18,-12.96,-6.95,8.51
1993,1,19,-13.34,-7.61,0
1993,1,20,-17.07,-9.38,0
1993,1,21,-12.1,-8.35,0
1993,1,22,-16.75,-5.22,0
1993,1,23,-22.43,-17.23,0
1993,1,24,-19.4,-13.01,0.02
1993,1,25,-18.44,-5.1,0.49
1993,1,26,-8.88,-4.43,0.69
1993,1,27,-9.36,-2.35,0
1993,1,28,-14.62,-5.63,0
1993,1,29,-10.74,-5.49,0
1993,1,30,-12.46,1.53,0
1993,1,31,-8.5,1.34,0.02
1993,2,1,-14.99,-3.25,0.82
1993,2,2,-16.22,-12.72,8.33
1993,2,3,-20.13,-11.28,1.2
1993,2,4,-21.13,-10.49,1.15
1993,2,5,-15.45,0.81,0
1993,2,6,-8.92,3,0.06
1993,2,7,-12.4,-5.09,1.49
1993,2,8,-12.38,-3.68,2.59
1993,2,9,-8.23,-0.76,1.44
1993,2,10,-11.67,-6.72,1.43
1993,2,11,-14.35,-10.69,1.64
1993,2,12,-17.54,-11.03,11.35
1993,2,13,-19.04,-14.41,1.86
1993,2,14,-19.04,-11.75,0.46
1993,2,15,-20.42,-11.26,0.1
1993,2,16,-20.16,-16.41,2.4
1993,2,17,-16.82,-13.26,2.35
1993,2,18,-14.01,-7.72,1.33
1993,2,19,-8.03,-5.84,4.4
1993,2,20,-16.21,-5.94,6.57
1993,2,21,-20.34,-17.31,13.62
1993,2,22,-21.18,-17.33,1.3
1993,2,23,-20.22,-11.62,3.55
1993,2,24,-15.27,-6.91,2.32
1993,2,25,-16.51,-12.5,0.46
1993,2,26,-15.91,-12.42,0
1993,2,27,-14.04,-7.62,0.06
1993,2,28,-11.69,0.6,1.38
1993,3,1,-13.44,-4.64,0
1993,3,2,-15.36,-7.52,0.02
1993,3,3,-17.82,-12.15,0.46
1993,3,4,-18.01,-2.05,0.03
1993,3,5,-15.4,-6.07,0.77
1993,3,6,-11.51,-7.3,1.86
1993,3,7,-10.68,-4.65,0.49
1993,3,8,-8.37,-3.22,0.71
1993,3,9,-11.71,-4.38,0.54
1993,3,10,-10.53,-7.05,2.05
1993,3,11,-24.14,-7.56,4.96
1993,3,12,-24.38,-14.41,3.31
1993,3,13,-21.49,-13.21,7.49
1993,3,14,-14.26,-7.79,3.31
1993,3,15,-10.1,-8.36,7.49
1993,3,16,-10.06,-7.88,3.07
1993,3,17,-8.22,-4.59,1.84
1993,3,18,-9.58,-5.78,0
1993,3,19,-11.17,-6.84,0
1993,3,20,-10.26,-4.92,0
1993,3,21,-12.09,-6.47,0
1993,3,22,-13.26,-4.48,0.32
1993,3,23,-8.81,-1.73,7.36
1993,3,24,-5.2,3.49,0
1993,3,25,-5.2,3.74,0
1993,3,26,-4.56,3.8,0.32
1993,3,27,-11.93,-2.61,7.47
1993,3,28,-13.01,-2.58,2.71
1993,3,29,-11.65,-2.7,4.2
1993,3,30,-11.84,-4.33,1.44
1993,3,31,-13.33,-8.24,1.44
1993,4,1,-12.85,-2.51,1.51
1993,4,2,-10.5,-3.81,3.01
1993,4,3,-10.24,0.18,0.46
1993,4,4,-10.05,-0.21,0
1993,4,5,-7.53,-3.38,1.77
1993,4,6,-13.85,-6.04,40.86
1993,4,7,-15.74,-10.4,3.63
1993,4,8,-15.88,-8.13,5.2
1993,4,9,-10.26,-1.34,24.46
1993,4,10,-12.36,-5.79,1.92
1993,4,11,-8.11,-0.22,2.07
1993,4,12,-11.23,-3.82,5.65
1993,4,13,-13.84,-9.12,8.28
1993,4,14,-15.51,-2.9,0
1993,4,15,-14.02,-7.63,0
1993,4,16,-10.61,-3.25,0
1993,4,17,-11.41,-4.03,0
1993,4,18,-13.76,-1.56,0
1993,4,19,-15.45,-5.32,1.22
1993,4,20,-14.69,-6.98,28.06
1993,4,21,-12.58,-1.65,0
1993,4,22,-5.1,5.62,0
1993,4,23,-7.49,-0.7,0
1993,4,24,-10.24,-1.79,0
1993,4,25,-11.54,-1.64,0
1993,4,26,-6.13,2.85,1.46
1993,4,27,-5.64,1.3,33.69
1993,4,28,-7.89,-0.26,2.53
1993,4,29,-6.67,4.19,0.72
1993,4,30,-10.25,-4.74,16.56
1993,5,1,-13.25,-1.7,0
1993,5,2,-10.48,-0.1,0
1993,5,3,-5.62,6.46,0
1993,5,4,-2.1,7.31,0
1993,5,5,-7.66,0.68,0
1993,5,6,-10.08,-2.98,0
1993,5,7,-10.18,-1.49,0
1993,5,8,-12.03,-4.33,0
1993,5,9,-11.25,-5.83,0
1993,5,10,-9.29,5.67,1.76
1993,5,11,-6.52,4.24,40.48
1993,5,12,-4.08,1.26,0
1993,5,13,-2.34,6.74,0
1993,5,14,-0.4,6.54,0
1993,5,15,-2.27,4.31,0
1993,5,16,-2.26,4.82,0
1993,5,17,-4.36,3.18,0.24
1993,5,18,-6.03,4.31,5.52
1993,5,19,-2.38,2.82,0
1993,5,20,-2.57,5.74,0.06
1993,5,21,1.21,7.49,1.4
1993,5,22,-3.74,2.15,0.49
1993,5,23,-4.06,2.97,0.75
1993,5,24,-2.96,3.16,1.38
1993,5,25,-1.8,7.07,0.02
1993,5,26,-0.49,5.32,0.49
1993,5,27,-1.17,7.03,0.69
1993,5,28,-0.68,5.65,0
1993,5,29,0.08,4.18,0
1993,5,30,-1.31,7.05,0
1993,5,31,0.75,9.11,0
1993,6,1,0.89,5.28,0
1993,6,2,-0.84,5.29,0.17
1993,6,3,-6.57,-1.4,3.95
1993,6,4,-7.03,2.29,0.92
1993,6,5,-1.04,5.94,0
1993,6,6,-0.69,8.31,0.17
1993,6,7,-7.15,1.58,7.2
1993,6,8,-6.12,-0.91,75.75
1993,6,9,-5.53,2.36,1.84
1993,6,10,-3.04,7.05,0
1993,6,11,1.23,8.33,0
1993,6,12,3.38,10.71,0
1993,6,13,0.31,9.25,0
1993,6,14,1.36,12.21,0
1993,6,15,5.75,9.53,0
1993,6,16,1.26,11.79,0.38
1993,6,17,-1.74,1.91,9.28
1993,6,18,-2.48,1.25,12.42
1993,6,19,-2.82,7.68,0
1993,6,20,0.46,10.21,0.04
1993,6,21,2.31,11.04,0.92
1993,6,22,1.26,9.8,0
1993,6,23,-3.69,9,0
1993,6,24,-5.3,5.33,0
1993,6,25,-1.25,8.81,0
1993,6,26,2.58,12.21,0
1993,6,27,4.54,13.92,0
1993,6,28,4.08,13.25,0
1993,6,29,5.1,14.02,0
1993,6,30,2.33,11.62,0
1993,7,1,3.85,13.44,0
1993,7,2,5.78,14.75,0.08
1993,7,3,-2.92,9.6,2.34
1993,7,4,-3.88,-1.03,11.75
1993,7,5,-4.48,4.86,5.75
1993,7,6,0.03,11.67,0
1993,7,7,5.45,14.3,0.12
1993,7,8,5.36,14.09,2.76
1993,7,9,4.64,14.62,0
1993,7,10,5.81,15.45,0
1993,7,11,4.48,12.55,0
1993,7,12,5.17,14.98,0.04
1993,7,13,5.5,11.32,0.96
1993,7,14,6.74,13.8,0.92
1993,7,15,5.63,15.13,0
1993,7,16,4.49,15.32,0.04
1993,7,17,4.75,11.15,0.92
1993,7,18,3.19,13.27,0
1993,7,19,2.16,11.23,0
1993,7,20,3.54,13.04,0
1993,7,21,5.24,12.03,0
1993,7,22,2.02,12.3,0
1993,7,23,0.64,10.12,0.04
1993,7,24,-0.39,6.17,0.92
1993,7,25,2.81,12.05,0
1993,7,26,2.8,14.87,0
1993,7,27,2.55,12,0
1993,7,28,0.61,15.63,0
1993,7,29,6.32,17.14,0
1993,7,30,7.73,14.61,0
1993,7,31,7.53,16.4,0
1993,8,1,3.2,13,0
1993,8,2,1.36,12.57,0.04
1993,8,3,-0.35,4.2,1.21
1993,8,4,3.13,12.36,6.79
1993,8,5,1.21,7.19,2.76
1993,8,6,0.82,9.78,0
1993,8,7,3.33,12.18,0
1993,8,8,5.29,9.04,0
1993,8,9,5.09,12.32,0.17
1993,8,10,4.33,10.39,3.91
1993,8,11,3.08,11.25,0.04
1993,8,12,2.14,9.8,0.92
1993,8,13,3.66,11.43,0.04
1993,8,14,2.9,10.18,0.92
1993,8,15,2.55,10.94,0
1993,8,16,4.36,13.76,0
1993,8,17,5.72,14.74,0
1993,8,18,3.5,10.59,0.04
1993,8,19,2.67,10.71,0.92
1993,8,20,4.06,11.71,0.08
1993,8,21,3.08,10.72,1.84
1993,8,22,1.57,7.4,0
1993,8,23,2.18,12.53,0
1993,8,24,5.1,15.58,0.17
1993,8,25,4.66,14.08,3.95
1993,8,26,1.72,7.11,0.92
1993,8,27,1.1,5.76,0
1993,8,28,2.7,11.74,0
1993,8,29,2.17,12.41,0.08
1993,8,30,-3.77,1.88,1.84
1993,8,31,-0.97,9.44,0.04
1993,9,1,0.84,6.91,1.17
1993,9,2,-2.12,2.56,5.75
1993,9,3,-0.56,10.63,0.08
1993,9,4,2.2,11.65,1.84
1993,9,5,0.31,8.13,0.25
1993,9,6,-1.51,8.67,5.96
1993,9,7,-2.1,6.03,4.91
1993,9,8,-2.98,7.04,1.84
1993,9,9,-0.14,6.99,0
1993,9,10,-1.17,12.52,0
1993,9,11,4,12.68,0.04
1993,9,12,-0.65,11.54,1.67
1993,9,13,-8.28,-0.87,17.25
1993,9,14,-7.92,-1.65,0
1993,9,15,-3.11,5.7,0.04
1993,9,16,-2.42,5.21,1
1993,9,17,-2.54,4.96,2.09
1993,9,18,-4.44,-1.09,5.79
1993,9,19,-4.9,-0.63,0.92
1993,9,20,-3.58,7.38,0
1993,9,21,2.14,10.12,0
1993,9,22,-0.83,10.77,0
1993,9,23,-1.4,9.76,0
1993,9,24,-3.5,5.74,0
1993,9,25,-3.8,3.61,0
1993,9,26,-6.6,3.6,0
1993,9,27,-1.05,9.03,0
1993,9,28,-1.9,10.18,0
1993,9,29,-0.47,10.35,0
1993,9,30,1.55,8.88,0
1993,10,1,-1.11,7.06,0
1993,10,2,-3.21,5.96,0
1993,10,3,1.6,10.84,0
1993,10,4,2.38,10.99,0
1993,10,5,2.29,10.79,0
1993,10,6,1.02,10.29,0.03
1993,10,7,-3.95,1.44,0.74
1993,10,8,-7.41,0.04,1.17
1993,10,9,-7.7,-0.6,0.46
1993,10,10,-9.39,-6.33,0.21
1993,10,11,-6.2,-0.12,4.89
1993,10,12,-4.58,0.18,1.38
1993,10,13,-5.1,0.68,0.06
1993,10,14,-5.9,-0.24,1.43
1993,10,15,-5.94,-2.22,1.17
1993,10,16,-7.3,-0.52,0.72
1993,10,17,-6.96,-3.13,6.06
1993,10,18,-8.24,-3.73,1.86
1993,10,19,-9.66,-5.57,0.49
1993,10,20,-11.74,-7.25,0.71
1993,10,21,-8.19,-0.48,0.46
1993,10,22,-3.91,2.34,0
1993,10,23,-4.56,1.61,0
1993,10,24,-3.6,2.26,0.02
1993,10,25,-11.24,0.67,0.54
1993,10,26,-15.56,-7.35,1.84
1993,10,27,-12.92,-7,0.28
1993,10,28,-15.83,-7.11,6.65
1993,10,29,-17.44,-8.87,4.83
1993,10,30,-18.23,-8.07,0.03
1993,10,31,-7.22,0.38,0.75
1993,11,1,-14.63,-6.09,1.9
1993,11,2,-17.43,-10.55,12.3
1993,11,3,-10.72,-5.09,7.95
1993,11,4,-16.15,-8.67,3.05
1993,11,5,-19.05,-13.65,1.61
1993,11,6,-18.97,-12.21,5.44
1993,11,7,-14.05,-9.42,3.45
1993,11,8,-14.43,-9.71,0
1993,11,9,-14.36,-6.89,0
1993,11,10,-9.54,-2.04,0.1
1993,11,11,-10.31,-1.52,2.85
1993,11,12,-10.62,-9.79,12.83
1993,11,13,-13.12,-7.79,4.19
1993,11,14,-16.32,-10.6,1.23
1993,11,15,-13.79,-5.5,1.84
1993,11,16,-13.3,-7.24,0
1993,11,17,-9.77,-4.05,0.32
1993,11,18,-17.98,-8.24,8.19
1993,11,19,-19.36,-11.98,19.15
1993,11,20,-12.9,-7.59,1.59
1993,11,21,-11.35,-2.6,4.86
1993,11,22,-6.95,-2.71,0.75
1993,11,23,-16.7,-5.7,1.41
1993,11,24,-27.44,-16.81,0.84
1993,11,25,-28.17,-25.99,3.77
1993,11,26,-25.72,-18.9,7.8
1993,11,27,-19,-9.12,10.38
1993,11,28,-9.58,-4.44,6.01
1993,11,29,-8.66,-5.36,0.69
1993,11,30,-11.54,-4.38,0.24
1993,12,1,-13.49,-10.76,6.02
1993,12,2,-16.9,-9.18,11.58
1993,12,3,-17.79,-11.22,1.95
1993,12,4,-14.64,-4.77,2.71
1993,12,5,-20.26,-12.33,4.35
1993,12,6,-14.64,-6.78,4.88
1993,12,7,-16.64,-9.15,1.15
1993,12,8,-9.96,-4.87,0
1993,12,9,-10.68,-6.58,0
1993,12,10,-10.66,-0.37,0
1993,12,11,-4.24,5.03,0
1993,12,12,-15.85,-4.71,1.04
1993,12,13,-19.91,-9.76,23.98
1993,12,14,-10.26,-1.87,1.4
