site,yr,date,plotid,clean_code2,hits
sdl,2003,2003-07-24,13,KOMY,50
sdl,2003,2003-07-24,13,LLSE,3
sdl,2003,2003-07-24,13,ORALA,1
sdl,2003,2003-07-24,13,POBI6,6
sdl,2003,2003-07-24,13,TRDA2,12
sdl,2003,2003-07-24,14,2LICHN,3
sdl,2003,2003-07-24,14,2MOSS,1
sdl,2003,2003-07-24,14,ARSC,3
sdl,2003,2003-07-24,14,CARO2,3
sdl,2003,2003-07-24,14,GERO2,14
sdl,2003,2003-07-24,14,KOMY,31
sdl,2003,2003-07-24,14,LLSE,3
sdl,2003,2003-07-24,14,MELA3,1
sdl,2003,2003-07-24,14,MIBI9,3
sdl,2003,2003-07-24,14,NOFEG,1
sdl,2003,2003-07-24,14,ORALA,3
sdl,2003,2003-07-24,14,POAL2,2
sdl,2003,2003-07-24,14,POBI6,2
sdl,2003,2003-07-24,14,TRDA2,30
sdl,2003,2003-07-24,15,2LICHN,1
sdl,2003,2003-07-24,15,2MOSS,1
sdl,2003,2003-07-24,15,ARSC,5
sdl,2003,2003-07-24,15,CAPU,2
sdl,2003,2003-07-24,15,CARO2,10
sdl,2003,2003-07-24,15,CEARS2,4
sdl,2003,2003-07-24,15,GERO2,3
sdl,2003,2003-07-24,15,KOMY,32
sdl,2003,2003-07-24,15,LLSE,4
sdl,2003,2003-07-24,15,ORALA,6
sdl,2003,2003-07-24,15,PHPU5,2
sdl,2003,2003-07-24,15,POAL2,4
sdl,2003,2003-07-24,15,POBI6,1
sdl,2003,2003-07-24,15,SEDES,2
sdl,2003,2003-07-24,15,SIACS2,1
sdl,2003,2003-07-24,15,TEACC,1
sdl,2003,2003-07-24,15,TRDA2,16
sdl,2003,2003-07-24,16,2LICHN,5
sdl,2003,2003-07-24,16,2MOSS,1
sdl,2003,2003-07-24,16,ARSC,1
sdl,2003,2003-07-24,16,CARO2,3
sdl,2003,2003-07-24,16,GERO2,5
sdl,2003,2003-07-24,16,KOMY,72
sdl,2003,2003-07-24,16,MIBI9,1
sdl,2003,2003-07-24,16,NOFEG,2
sdl,2003,2003-07-24,16,ORALA,2
sdl,2003,2003-07-24,16,POBI6,1
sdl,2003,2003-07-24,16,POVI3,1
sdl,2003,2003-07-24,16,SELA,3
sdl,2003,2003-07-24,16,SIACS2,2
sdl,2003,2003-07-24,16,TEACC,1
sdl,2003,2003-07-31,17,ARSC,11
sdl,2003,2003-07-31,17,CAOC4,1
sdl,2003,2003-07-31,17,CASC12,2
sdl,2003,2003-07-31,17,DECE,11
sdl,2003,2003-07-31,17,GERO2,48
sdl,2003,2003-07-31,17,KOMY,1
sdl,2003,2003-07-31,17,LLSE,10
sdl,2003,2003-07-31,17,POBI6,4
sdl,2003,2003-07-31,17,PODI2,1
sdl,2003,2003-07-31,17,POVI3,1
sdl,2003,2003-07-31,17,TRDA2,2
sdl,2003,2003-07-31,18,2LICHN,1
sdl,2003,2003-07-31,18,ARFEF3,1
sdl,2003,2003-07-31,18,ARSC,15
sdl,2003,2003-07-31,18,CAOC4,11
sdl,2003,2003-07-31,18,CAREX,1
sdl,2003,2003-07-31,18,CASC12,1
sdl,2003,2003-07-31,18,ERSI3,3
sdl,2003,2003-07-31,18,GEAL2,5
sdl,2003,2003-07-31,18,GERO2,24
sdl,2003,2003-07-31,18,KOMY,6
sdl,2003,2003-07-31,18,LLSE,11
sdl,2003,2003-07-31,18,POBI6,2
sdl,2003,2003-07-31,18,POVI3,2
sdl,2003,2003-07-31,18,SANI8,6
sdl,2003,2003-07-31,18,TRDA2,12
sdl,2003,2003-07-31,19,ARSC,13
sdl,2003,2003-07-31,19,CARUD,1
sdl,2003,2003-07-31,19,CASC12,10
sdl,2003,2003-07-31,19,DECE,5
sdl,2003,2003-07-31,19,ERSI3,6
sdl,2003,2003-07-31,19,GERO2,23
sdl,2003,2003-07-31,19,KOMY,17
sdl,2003,2003-07-31,19,LLSE,12
sdl,2003,2003-07-31,19,MIBI9,2
sdl,2003,2003-07-31,19,ORALA,1
sdl,2003,2003-07-31,19,POBI6,2
sdl,2003,2003-07-31,19,POVI3,3
sdl,2003,2003-07-31,19,SEDES,1
sdl,2003,2003-07-31,19,TRDA2,1
sdl,2003,2003-07-31,19,TRSP2,1
sdl,2003,2003-08-01,20,2LICHN,3
sdl,2003,2003-08-01,20,DECE,47
sdl,2003,2003-08-01,20,GERO2,7
sdl,2003,2003-08-01,20,POBI6,31
sdl,2003,2003-07-31,21,ARSC,12
sdl,2003,2003-07-31,21,CASC12,5
sdl,2003,2003-07-31,21,DECE,36
sdl,2003,2003-07-31,21,ERSI3,1
sdl,2003,2003-07-31,21,GEAL2,2
sdl,2003,2003-07-31,21,GERO2,30
sdl,2003,2003-07-31,21,KOMY,3
sdl,2003,2003-07-31,21,LLSE,1
sdl,2003,2003-07-31,21,POBI6,2
sdl,2003,2003-07-31,21,POVI3,2
sdl,2003,2003-07-31,21,TRDA2,12
sdl,2003,2003-07-31,22,ARSC,21
sdl,2003,2003-07-31,22,DECE,21
sdl,2003,2003-07-31,22,ERSI3,1
sdl,2003,2003-07-31,22,GERO2,36
sdl,2003,2003-07-31,22,LLSE,4
sdl,2003,2003-07-31,22,POBI6,5
sdl,2003,2003-07-31,22,TRDA2,4
sdl,2003,2003-07-31,23,ARFEF3,7
sdl,2003,2003-07-31,23,CASC12,2
sdl,2003,2003-07-31,23,DECE,43
sdl,2003,2003-07-31,23,GERO2,16
sdl,2003,2003-07-31,23,LLSE,1
sdl,2003,2003-07-31,23,POBI6,10
sdl,2003,2003-07-31,23,TRDA2,1
sdl,2003,2003-07-31,23,TRSP2,2
sdl,2003,2003-07-29,24,ARFEF3,1
sdl,2003,2003-07-29,24,ARSC,8
sdl,2003,2003-07-29,24,CAAL6,6
sdl,2003,2003-07-29,24,CASC12,16
sdl,2003,2003-07-29,24,DECE,34
sdl,2003,2003-07-29,24,GERO2,29
sdl,2003,2003-07-29,24,POBI6,12
sdl,2003,2003-07-29,24,TRDA2,3
sdl,2003,2003-07-31,25,ARFEF3,1
sdl,2003,2003-07-31,25,ARSC,1
sdl,2003,2003-07-31,25,CASC12,18
sdl,2003,2003-07-31,25,DECE,50
sdl,2003,2003-07-31,25,GERO2,23
sdl,2003,2003-07-31,25,POBI6,2
sdl,2003,2003-07-31,25,TRDA2,2
sdl,2003,2003-07-31,26,CASC12,61
sdl,2003,2003-07-31,26,DECE,5
sdl,2003,2003-07-31,26,GERO2,14
sdl,2003,2003-07-31,26,POBI6,7
sdl,2003,2003-07-31,27,CASC12,32
sdl,2003,2003-07-31,27,DECE,32
sdl,2003,2003-07-31,27,GERO2,15
sdl,2003,2003-07-31,27,POBI6,4
sdl,2003,2003-07-31,27,SAGL,2
sdl,2003,2003-07-31,28,ARFEF3,3
sdl,2003,2003-07-31,28,CASC12,7
sdl,2003,2003-07-31,28,DECE,58
sdl,2003,2003-07-31,28,GERO2,6
sdl,2003,2003-07-31,28,POBI6,5
sdl,2003,2003-07-31,29,ARSC,13
sdl,2003,2003-07-31,29,CAOC4,1
sdl,2003,2003-07-31,29,DECE,38
sdl,2003,2003-07-31,29,GERO2,29
sdl,2003,2003-07-31,29,KOMY,2
sdl,2003,2003-07-31,29,LLSE,1
sdl,2003,2003-07-31,29,POBI6,1
sdl,2003,2003-07-31,29,POVI3,1
sdl,2003,2003-07-31,29,TRDA2,18
sdl,2003,2003-07-31,30,ARFEF3,3
sdl,2003,2003-07-31,30,ARSC,7
sdl,2003,2003-07-31,30,CAOC4,5
sdl,2003,2003-07-31,30,GERO2,25
sdl,2003,2003-07-31,30,LLSE,11
sdl,2003,2003-07-31,30,POBI6,4
sdl,2003,2003-07-31,30,POVI3,5
sdl,2003,2003-07-31,30,TRDA2,13
sdl,2003,2003-07-31,30,TRSP2,2
sdl,2003,2003-07-31,31,ARFEF3,2
sdl,2003,2003-07-31,31,ARSC,6
sdl,2003,2003-07-31,31,CAOC4,1
sdl,2003,2003-07-31,31,DECE,5
sdl,2003,2003-07-31,31,ERSI3,1
sdl,2003,2003-07-31,31,GERO2,20
sdl,2003,2003-07-31,31,KOMY,24
sdl,2003,2003-07-31,31,LLSE,11
sdl,2003,2003-07-31,31,LUSP4,1
sdl,2003,2003-07-31,31,POBI6,5
sdl,2003,2003-07-31,31,POVI3,2
sdl,2003,2003-07-31,31,TRDA2,6
sdl,2003,2003-07-29,32,ARFEF3,3
sdl,2003,2003-07-29,32,ARSC,4
sdl,2003,2003-07-29,32,CAOC4,6
sdl,2003,2003-07-29,32,CAREX,1
sdl,2003,2003-07-29,32,CASC12,4
sdl,2003,2003-07-29,32,DECE,37
sdl,2003,2003-07-29,32,ERSI3,3
sdl,2003,2003-07-29,32,GERO2,26
sdl,2003,2003-07-29,32,KOMY,2
sdl,2003,2003-07-29,32,LLSE,1
sdl,2003,2003-07-29,32,POBI6,3
sdl,2003,2003-07-29,32,TRDA2,8
sdl,2003,2003-08-01,33,2LICHN,1
sdl,2003,2003-08-01,33,ARSC,4
sdl,2003,2003-08-01,33,CASC12,7
sdl,2003,2003-08-01,33,DECE,18
sdl,2003,2003-08-01,33,GERO2,51
sdl,2003,2003-08-01,33,POBI6,8
sdl,2003,2003-08-01,34,2LICHN,19
sdl,2003,2003-08-01,34,ARSC,12
sdl,2003,2003-08-01,34,GEAL2,1
sdl,2003,2003-08-01,34,GERO2,65
sdl,2003,2003-08-01,34,POBI6,5
sdl,2003,2003-08-01,34,POVI3,2
sdl,2003,2003-08-01,34,SELA,4
sdl,2003,2003-08-01,35,2LICHN,1
sdl,2003,2003-08-01,35,CAOC4,6
sdl,2003,2003-08-01,35,DECE,5
sdl,2003,2003-08-01,35,ERSI3,2
sdl,2003,2003-08-01,35,GEAL2,2
sdl,2003,2003-08-01,35,GERO2,43
sdl,2003,2003-08-01,35,LLSE,7
sdl,2003,2003-08-01,35,MIBI9,3
sdl,2003,2003-08-01,35,POBI6,4
sdl,2003,2003-08-01,35,POVI3,3
sdl,2003,2003-08-01,35,SEDES,1
sdl,2003,2003-08-01,36,ARSC,34
sdl,2003,2003-08-01,36,CAOC4,16
sdl,2003,2003-08-01,36,CASC12,2
sdl,2003,2003-08-01,36,DECE,23
sdl,2003,2003-08-01,36,ERSI3,12
sdl,2003,2003-08-01,36,GERO2,12
sdl,2003,2003-08-01,36,KOMY,5
sdl,2003,2003-08-01,36,MIBI9,1
sdl,2003,2003-08-01,36,POBI6,2
sdl,2003,2003-07-31,37,ARFEF3,6
sdl,2003,2003-07-31,37,ARSC,8
sdl,2003,2003-07-31,37,CASC12,10
sdl,2003,2003-07-31,37,DECE,16
sdl,2003,2003-07-31,37,ERSI3,1
sdl,2003,2003-07-31,37,GERO2,30
sdl,2003,2003-07-31,37,KOMY,1
sdl,2003,2003-07-31,37,LLSE,11
sdl,2003,2003-07-31,37,MIBI9,1
sdl,2003,2003-07-31,37,POBI6,7
sdl,2003,2003-07-31,37,TRDA2,1
sdl,2003,2003-07-31,37,TRSP2,3
sdl,2003,2003-08-01,38,DECE,82
sdl,2003,2003-08-01,38,MIBI9,1
sdl,2003,2003-08-01,38,POBI6,17
sdl,2003,2003-08-01,38,TRDA2,1
sdl,2003,2003-08-01,39,ARSC,5
sdl,2003,2003-08-01,39,DECE,53
sdl,2003,2003-08-01,39,GERO2,8
sdl,2003,2003-08-01,39,POBI6,16
sdl,2003,2003-08-01,39,POVI3,4
sdl,2003,2003-08-01,40,ARSC,4
sdl,2003,2003-08-01,40,DECE,64
sdl,2003,2003-08-01,40,GERO2,5
sdl,2003,2003-08-01,40,POBI6,13
sdl,2003,2003-08-01,41,DECE,63
sdl,2003,2003-08-01,41,GERO2,1
sdl,2003,2003-08-01,41,KOMY,2
sdl,2003,2003-08-01,41,MIBI9,1
sdl,2003,2003-08-01,41,POBI6,10
sdl,2003,2003-08-01,41,TRDA2,3
sdl,2003,2003-08-01,42,2LICHN,2
sdl,2003,2003-08-01,42,CASC12,23
sdl,2003,2003-08-01,42,DECE,59
sdl,2003,2003-08-01,42,GERO2,2
sdl,2003,2003-08-01,42,POBI6,7
sdl,2003,2003-08-01,42,SELA,2
sdl,2003,2003-08-01,42,TRDA2,3
sdl,2003,2003-08-01,43,CASC12,15
sdl,2003,2003-08-01,43,DECE,46
sdl,2003,2003-08-01,43,MIBI9,4
sdl,2003,2003-08-01,43,POBI6,12
sdl,2003,2003-08-01,43,TRDA2,7
sdl,2003,2003-08-01,44,DECE,90
sdl,2003,2003-08-01,44,POBI6,10
sdl,2003,2003-08-01,45,2LICHN,1
sdl,2003,2003-08-01,45,ARSC,4
sdl,2003,2003-08-01,45,CAOC4,21
sdl,2003,2003-08-01,45,DECE,16
sdl,2003,2003-08-01,45,ERSI3,3
sdl,2003,2003-08-01,45,GERO2,48
sdl,2003,2003-08-01,45,LUSP4,1
sdl,2003,2003-08-01,45,MIBI9,2
sdl,2003,2003-08-01,45,POBI6,9
sdl,2003,2003-08-01,46,ARSC,15
sdl,2003,2003-08-01,46,CAOC4,9
sdl,2003,2003-08-01,46,CASC12,15
sdl,2003,2003-08-01,46,DECE,18
sdl,2003,2003-08-01,46,ERSI3,2
sdl,2003,2003-08-01,46,GERO2,37
sdl,2003,2003-08-01,46,POBI6,6
sdl,2003,2003-08-01,46,POVI3,1
sdl,2003,2003-08-01,47,ARSC,6
sdl,2003,2003-08-01,47,CAOC4,7
sdl,2003,2003-08-01,47,CASC12,10
sdl,2003,2003-08-01,47,DECE,22
sdl,2003,2003-08-01,47,ERSI3,1
sdl,2003,2003-08-01,47,GERO2,33
sdl,2003,2003-08-01,47,KOMY,1
sdl,2003,2003-08-01,47,MIBI9,1
sdl,2003,2003-08-01,47,POBI6,21
sdl,2003,2003-08-01,47,POVI3,2
sdl,2003,2003-08-01,48,ARSC,1
sdl,2003,2003-08-01,48,CASC12,3
sdl,2003,2003-08-01,48,DECE,39
sdl,2003,2003-08-01,48,GERO2,21
sdl,2003,2003-08-01,48,KOMY,2
sdl,2003,2003-08-01,48,MIBI9,2
sdl,2003,2003-08-01,48,POBI6,22
sdl,2003,2003-07-29,49,2LICHN,2
sdl,2003,2003-07-29,49,2MOSS,6
sdl,2003,2003-07-29,49,ARSC,10
sdl,2003,2003-07-29,49,CAOC4,5
sdl,2003,2003-07-29,49,ERSI3,5
sdl,2003,2003-07-29,49,GERO2,34
sdl,2003,2003-07-29,49,KOMY,9
sdl,2003,2003-07-29,49,LLSE,4
sdl,2003,2003-07-29,49,LUSP4,5
sdl,2003,2003-07-29,49,ORALA,8
sdl,2003,2003-07-29,49,POBI6,4
sdl,2003,2003-07-29,49,POVI3,5
sdl,2003,2003-07-29,49,SARH2,2
sdl,2003,2003-07-29,49,SEDES,5
sdl,2003,2003-07-29,49,SELA,1
sdl,2003,2003-07-29,49,TRDA2,7
sdl,2003,2003-07-29,50,2LICHN,2
sdl,2003,2003-07-29,50,ARSC,20
sdl,2003,2003-07-29,50,CAOC4,6
sdl,2003,2003-07-29,50,CASC12,24
sdl,2003,2003-07-29,50,GERO2,27
sdl,2003,2003-07-29,50,KOMY,2
sdl,2003,2003-07-29,50,LLSE,2
sdl,2003,2003-07-29,50,LUSP4,2
sdl,2003,2003-07-29,50,POBI6,7
sdl,2003,2003-07-29,50,POVI3,2
sdl,2003,2003-07-29,50,SEDES,1
sdl,2003,2003-07-29,50,TRDA2,7
sdl,2003,2003-07-29,51,2LICHN,1
sdl,2003,2003-07-29,51,ARFEF3,1
sdl,2003,2003-07-29,51,ARSC,15
sdl,2003,2003-07-29,51,CASC12,13
sdl,2003,2003-07-29,51,ERSI3,3
sdl,2003,2003-07-29,51,GERO2,26
sdl,2003,2003-07-29,51,KOMY,1
sdl,2003,2003-07-29,51,LLSE,6
sdl,2003,2003-07-29,51,ORALA,2
sdl,2003,2003-07-29,51,POBI6,5
sdl,2003,2003-07-29,51,PODI2,1
sdl,2003,2003-07-29,51,POVI3,4
sdl,2003,2003-08-01,52,ARFEF3,1
sdl,2003,2003-08-01,52,ARSC,3
sdl,2003,2003-08-01,52,CAOC4,1
sdl,2003,2003-08-01,52,CARO2,1
sdl,2003,2003-08-01,52,CASC12,2
sdl,2003,2003-08-01,52,DECE,32
sdl,2003,2003-08-01,52,ERSI3,11
sdl,2003,2003-08-01,52,GERO2,12
sdl,2003,2003-08-01,52,LLSE,30
sdl,2003,2003-08-01,52,NOFEG,2
sdl,2003,2003-08-01,52,POBI6,6
sdl,2003,2003-08-01,52,POVI3,1
sdl,2003,2003-08-01,52,TRDA2,3
sdl,2003,2003-07-31,53,ARFEF3,1
sdl,2003,2003-07-31,53,ARSC,2
sdl,2003,2003-07-31,53,CASC12,10
sdl,2003,2003-07-31,53,DECE,51
sdl,2003,2003-07-31,53,GERO2,23
sdl,2003,2003-07-31,53,POBI6,2
sdl,2003,2003-07-31,53,TRDA2,9
sdl,2003,2003-07-31,54,ARSC,3
sdl,2003,2003-07-31,54,CASC12,41
sdl,2003,2003-07-31,54,DECE,9
sdl,2003,2003-07-31,54,GERO2,16
sdl,2003,2003-07-31,54,POBI6,5
sdl,2003,2003-07-31,54,RHIN11,1
sdl,2003,2003-07-31,54,SANI8,1
sdl,2003,2003-07-31,54,TRDA2,9
sdl,2003,2003-08-01,55,ARSC,21
sdl,2003,2003-08-01,55,DECE,12
sdl,2003,2003-08-01,55,ERSI3,10
sdl,2003,2003-08-01,55,GERO2,21
sdl,2003,2003-08-01,55,LLSE,4
sdl,2003,2003-08-01,55,ORALA,4
sdl,2003,2003-08-01,55,POAL2,3
sdl,2003,2003-08-01,55,POBI6,11
sdl,2003,2003-08-01,55,TRDA2,7
sdl,2003,2003-08-01,56,ARFEF3,3
sdl,2003,2003-08-01,56,ARSC,30
sdl,2003,2003-08-01,56,CARO2,6
sdl,2003,2003-08-01,56,ERSI3,10
sdl,2003,2003-08-01,56,GERO2,21
sdl,2003,2003-08-01,56,LLSE,11
sdl,2003,2003-08-01,56,ORALA,4
sdl,2003,2003-08-01,56,POBI6,7
sdl,2003,2003-08-01,56,POVI3,2
sdl,2003,2003-08-01,56,TRDA2,5
sdl,2003,2003-07-29,57,2LICHN,1
sdl,2003,2003-07-29,57,ARSC,3
sdl,2003,2003-07-29,57,CASC12,27
sdl,2003,2003-07-29,57,DECE,11
sdl,2003,2003-07-29,57,GERO2,30
sdl,2003,2003-07-29,57,LLSE,1
sdl,2003,2003-07-29,57,ORALA,1
sdl,2003,2003-07-29,57,POBI6,4
sdl,2003,2003-07-29,57,TRDA2,2
sdl,2003,2003-07-29,57,TRSP2,5
sdl,2003,2003-07-29,58,ARSC,1
sdl,2003,2003-07-29,58,CASC12,24
sdl,2003,2003-07-29,58,DECE,10
sdl,2003,2003-07-29,58,ERSI3,1
sdl,2003,2003-07-29,58,GERO2,22
sdl,2003,2003-07-29,58,LLSE,1
sdl,2003,2003-07-29,58,POBI6,2
sdl,2003,2003-07-29,58,POVI3,1
sdl,2003,2003-07-29,58,TRDA2,7
sdl,2003,2003-07-29,58,TRSP2,1
sdl,2003,2003-08-01,59,ARFEF3,4
sdl,2003,2003-08-01,59,ARSC,25
sdl,2003,2003-08-01,59,CASC12,1
sdl,2003,2003-08-01,59,ERSI3,2
sdl,2003,2003-08-01,59,GERO2,41
sdl,2003,2003-08-01,59,KOMY,1
sdl,2003,2003-08-01,59,LLSE,1
sdl,2003,2003-08-01,59,LUSP4,3
sdl,2003,2003-08-01,59,ORALA,2
sdl,2003,2003-08-01,59,POBI6,10
sdl,2003,2003-08-01,59,PODI2,2
sdl,2003,2003-08-01,60,ANSE4,2
sdl,2003,2003-08-01,60,ARFEF3,1
sdl,2003,2003-08-01,60,ARSC,9
sdl,2003,2003-08-01,60,CARO2,2
sdl,2003,2003-08-01,60,DECE,2
sdl,2003,2003-08-01,60,ERSI3,6
sdl,2003,2003-08-01,60,GERO2,32
sdl,2003,2003-08-01,60,LUSP4,2
sdl,2003,2003-08-01,60,ORALA,7
sdl,2003,2003-08-01,60,POAL2,8
sdl,2003,2003-08-01,60,POBI6,5
sdl,2003,2003-08-01,60,POVI,2
sdl,2003,2003-08-01,60,TRDA2,1
sdl,2003,2003-07-28,61,ARSC,4
sdl,2003,2003-07-28,61,CAOC4,3
sdl,2003,2003-07-28,61,CASC12,4
sdl,2003,2003-07-28,61,DECE,3
sdl,2003,2003-07-28,61,ERSI3,3
sdl,2003,2003-07-28,61,GERO2,44
sdl,2003,2003-07-28,61,KOMY,2
sdl,2003,2003-07-28,61,LLSE,3
sdl,2003,2003-07-28,61,POBI6,2
sdl,2003,2003-07-28,61,PODI2,7
sdl,2003,2003-07-28,61,RHIN11,2
sdl,2003,2003-07-28,61,RHRH4,1
sdl,2003,2003-07-28,61,TRDA2,11
sdl,2003,2003-08-01,62,ARSC,10
sdl,2003,2003-08-01,62,CAOC4,4
sdl,2003,2003-08-01,62,DECE,13
sdl,2003,2003-08-01,62,GERO2,52
sdl,2003,2003-08-01,62,POBI6,3
sdl,2003,2003-08-01,62,POVI3,1
sdl,2003,2003-08-01,62,TRDA2,5
sdl,2003,2003-08-01,62,TRSP2,2
sdl,2003,2003-07-31,63,ARSC,12
sdl,2003,2003-07-31,63,CAOC4,6
sdl,2003,2003-07-31,63,DECE,31
sdl,2003,2003-07-31,63,GERO2,21
sdl,2003,2003-07-31,63,LLSE,3
sdl,2003,2003-07-31,63,NOFEG,1
sdl,2003,2003-07-31,63,POAL2,2
sdl,2003,2003-07-31,63,POBI6,5
sdl,2003,2003-07-31,63,TRDA2,12
sdl,2003,2003-07-29,64,2LICHN,3
sdl,2003,2003-07-29,64,ARFEF3,4
sdl,2003,2003-07-29,64,ARSC,10
sdl,2003,2003-07-29,64,CARO2,1
sdl,2003,2003-07-29,64,ERSI3,7
sdl,2003,2003-07-29,64,GERO2,27
sdl,2003,2003-07-29,64,KOMY,1
sdl,2003,2003-07-29,64,LLSE,4
sdl,2003,2003-07-29,64,MIBI9,6
sdl,2003,2003-07-29,64,NOFEG,4
sdl,2003,2003-07-29,64,ORALA,7
sdl,2003,2003-07-29,64,POBI6,5
sdl,2003,2003-07-29,64,POGL,2
sdl,2003,2003-07-29,64,POVI3,1
sdl,2003,2003-07-29,64,SELA,2
sdl,2003,2003-07-29,64,TRDA2,5
sdl,2003,2003-07-28,65,ARSC,2
sdl,2003,2003-07-28,65,CAPU,5
sdl,2003,2003-07-28,65,CASC12,1
sdl,2003,2003-07-28,65,DECE,25
sdl,2003,2003-07-28,65,ERSI3,1
sdl,2003,2003-07-28,65,GERO2,32
sdl,2003,2003-07-28,65,KOMY,1
sdl,2003,2003-07-28,65,LLSE,2
sdl,2003,2003-07-28,65,POAL2,1
sdl,2003,2003-07-28,65,POBI6,9
sdl,2003,2003-07-28,65,PODI2,3
sdl,2003,2003-07-28,65,TRDA2,1
sdl,2003,2003-07-24,66,ARSC,14
sdl,2003,2003-07-24,66,CAOC4,1
sdl,2003,2003-07-24,66,CASC12,8
sdl,2003,2003-07-24,66,DECE,2
sdl,2003,2003-07-24,66,GERO2,17
sdl,2003,2003-07-24,66,KOMY,4
sdl,2003,2003-07-24,66,LLSE,2
sdl,2003,2003-07-24,66,POBI6,7
sdl,2003,2003-07-24,66,POVI3,6
sdl,2003,2003-07-24,66,SANI8,12
sdl,2003,2003-07-24,66,TRDA2,18
sdl,2003,2003-07-28,67,ARSC,19
sdl,2003,2003-07-28,67,CASC12,9
sdl,2003,2003-07-28,67,DECE,5
sdl,2003,2003-07-28,67,GERO2,21
sdl,2003,2003-07-28,67,LLSE,3
sdl,2003,2003-07-28,67,POBI6,5
sdl,2003,2003-07-28,67,POVI3,2
sdl,2003,2003-07-28,67,SANI8,21
sdl,2003,2003-07-28,67,TRDA2,19
sdl,2003,2003-08-01,68,ARSC,18
sdl,2003,2003-08-01,68,DECE,10
sdl,2003,2003-08-01,68,ERSI3,12
sdl,2003,2003-08-01,68,GERO2,8
sdl,2003,2003-08-01,68,LLSE,17
sdl,2003,2003-08-01,68,ORALA,7
sdl,2003,2003-08-01,68,POBI6,9
sdl,2003,2003-08-01,68,POVI3,2
sdl,2003,2003-08-01,68,TRDA2,9
sdl,2003,2003-07-28,69,2LICHN,1
sdl,2003,2003-07-28,69,ARFEF3,3
sdl,2003,2003-07-28,69,ARSC,2
sdl,2003,2003-07-28,69,CASC12,53
sdl,2003,2003-07-28,69,DECE,6
sdl,2003,2003-07-28,69,GERO2,2
sdl,2003,2003-07-28,69,POBI6,2
sdl,2003,2003-07-28,69,TRDA2,18
sdl,2003,2003-07-28,70,2MOSS,2
sdl,2003,2003-07-28,70,ARSC,4
sdl,2003,2003-07-28,70,CASC12,10
sdl,2003,2003-07-28,70,DECE,3
sdl,2003,2003-07-28,70,GERO2,25
sdl,2003,2003-07-28,70,KOMY,1
sdl,2003,2003-07-28,70,POAL2,5
sdl,2003,2003-07-28,70,POBI6,4
sdl,2003,2003-07-28,70,PODI2,2
sdl,2003,2003-07-28,70,SANI8,3
sdl,2003,2003-07-28,70,TRDA2,31
sdl,2003,2003-07-28,71,ARSC,10
sdl,2003,2003-07-28,71,CALE4,3
sdl,2003,2003-07-28,71,CASC12,45
sdl,2003,2003-07-28,71,DECE,13
sdl,2003,2003-07-28,71,GERO2,16
sdl,2003,2003-07-28,71,POBI6,1
sdl,2003,2003-07-28,71,SAGL,9
sdl,2003,2003-07-28,71,TRDA2,3
sdl,2003,2003-07-31,72,ARSC,5
sdl,2003,2003-07-31,72,DECE,50
sdl,2003,2003-07-31,72,GERO2,32
sdl,2003,2003-07-31,72,LLSE,1
sdl,2003,2003-07-31,72,POBI6,2
sdl,2003,2003-07-31,72,SAGL,3
sdl,2003,2003-07-31,72,TRDA2,6
sdl,2003,2003-07-28,73,CASC12,52
sdl,2003,2003-07-28,73,DECE,11
sdl,2003,2003-07-28,73,GERO2,35
sdl,2003,2003-07-28,73,LLSE,1
sdl,2003,2003-07-28,73,POBI6,2
sdl,2003,2003-07-28,73,TRDA2,2
sdl,2003,2003-07-28,74,ARSC,3
sdl,2003,2003-07-28,74,CAOC4,1
sdl,2003,2003-07-28,74,CASC12,54
sdl,2003,2003-07-28,74,DECE,10
sdl,2003,2003-07-28,74,ERPI6,1
sdl,2003,2003-07-28,74,GERO2,14
sdl,2003,2003-07-28,74,POBI6,2
sdl,2003,2003-07-28,74,POVI3,1
sdl,2003,2003-07-28,74,TRDA2,4
sdl,2003,2003-07-31,75,ARSC,17
sdl,2003,2003-07-31,75,CASC12,36
sdl,2003,2003-07-31,75,DECE,1
sdl,2003,2003-07-31,75,ERSI3,7
sdl,2003,2003-07-31,75,GERO2,33
sdl,2003,2003-07-31,75,ORALA,7
sdl,2003,2003-07-31,75,POBI6,11
sdl,2003,2003-07-31,75,POVI,1
sdl,2003,2003-07-29,76,CAAL6,1
sdl,2003,2003-07-29,76,CASC12,22
sdl,2003,2003-07-29,76,DECE,12
sdl,2003,2003-07-29,76,GERO2,32
sdl,2003,2003-07-29,76,POBI6,2
sdl,2003,2003-07-28,77,2MOSS,1
sdl,2003,2003-07-28,77,ARSC,14
sdl,2003,2003-07-28,77,CASC12,14
sdl,2003,2003-07-28,77,DECE,15
sdl,2003,2003-07-28,77,GERO2,32
sdl,2003,2003-07-28,77,LLSE,1
sdl,2003,2003-07-28,77,POAL2,1
sdl,2003,2003-07-28,77,POBI6,1
sdl,2003,2003-07-28,77,PODI2,1
sdl,2003,2003-07-28,77,TRDA2,5
sdl,2003,2003-07-28,78,ARSC,4
sdl,2003,2003-07-28,78,CAAL6,4
sdl,2003,2003-07-28,78,CAOC4,2
sdl,2003,2003-07-28,78,CASC12,42
sdl,2003,2003-07-28,78,DECE,14
sdl,2003,2003-07-28,78,ERSI3,2
sdl,2003,2003-07-28,78,GERO2,21
sdl,2003,2003-07-28,78,POBI6,2
